K15a7545,"[1, 1, 1, 9, 32, 18]",['K15a7545']
K15a60657,"[1, 1, 2, 3, 5, 5]",['K15a60657']
K15a64350,"[1, 1, 2, 3, 5, 6]",['K15a64350']
K15n20638,"[1, 1, 2, 2, 6, 4]","['K15n20638', 'K15n3432']"
K15n2727,"[1, 1, 2, 2, 6, 6]",['K15n2727']
K15n10120,"[1, 1, 1, 6, 5, 30]",['K15n10120']
K15n7794,"[1, 1, 1, 6, 5, 35]",['K15n7794']
K15n22956,"[1, 1, 1, 1, 3, 7]","['K15n22956', 'K15n23592']"
K15n143171,"[1, 1, 2, 4, 12, 4]",['K15n143171']
K15n162121,"[1, 1, 2, 4, 12, 11]",['K15n162121']
K15n20620,"[1, 2, 5, 4, 28, 18]","['K15n20620', 'K15n2872']"
K15n3475,"[1, 2, 5, 4, 28, 23]",['K15n3475']
K15n26080,"[1, 1, 2, 3, 11, 11]",['K15n26080']
K15n28376,"[1, 1, 2, 3, 11, 13]",['K15n28376']
K15a6543,"[1, 1, 1, 3, 4, 7]",['K15a6543']
K15a7566,"[1, 1, 1, 3, 4, 6]",['K15a7566']
K15n106957,"[1, 2, 5, 5, 33, 32]",['K15n106957']
K15n61778,"[1, 2, 5, 5, 33, 30]",['K15n61778']
K14a3218,"[1, 1, 2, 3, 9, 21]",['K14a3218']
K14a406,"[1, 1, 2, 3, 9, 18]",['K14a406']
K15a56185,"[1, 1, 1, 3, 1, 1]","['K15a56185', 'K15a56303']"
K15a10508,"[1, 1, 2, 3, 5, 4]",['K15a10508']
K15a10659,"[1, 1, 2, 3, 5, 5]",['K15a10659']
K15n14219,"[1, 2, 4, 3, 11, 9]",['K15n14219']
K15n19581,"[1, 2, 4, 3, 11, 7]",['K15n19581']
K15n37481,"[1, 1, 2, 4, 6, 10]",['K15n37481']
K15n37528,"[1, 1, 2, 4, 6, 9]",['K15n37528']
K14a13601,"[1, 1, 1, 4, 4, 7]","['K14a13601', 'K14a13604']"
K15n130760,"[1, 2, 1, 5, 15, 25]",['K15n130760']
K15n136242,"[1, 2, 1, 5, 15, 20]",['K15n136242']
K14n3908,"[1, 2, 1, 2, 3, 11]",['K14n3908']
K14n4433,"[1, 2, 1, 2, 3, 9]",['K14n4433']
K15a58801,"[1, 1, 1, 1, 3, 3]",['K15a58801']
K15a58803,"[1, 1, 1, 1, 3, 4]",['K15a58803']
K15a53677,"[1, 1, 1, 11, 42, 26]",['K15a53677']
K15a9464,"[1, 1, 1, 11, 42, 44]",['K15a9464']
K15n15765,"[1, 1, 1, 2, 6, 16]",['K15n15765']
K15n19767,"[1, 1, 1, 2, 6, 21]",['K15n19767']
K15a1836,"[1, 2, 5, 3, 25, 27]",['K15a1836']
K15a2359,"[1, 2, 5, 3, 25, 23]",['K15a2359']
K15a41952,"[1, 1, 2, 4, 8, 7]","['K15a41952', 'K15a42002']"
K15n19768,"[1, 1, 1, 5, 13, 10]",['K15n19768']
K15n19933,"[1, 1, 1, 5, 13, 8]",['K15n19933']
K14a13096,"[1, 2, 5, 8, 28, 14]",['K14a13096']
K14a13104,"[1, 2, 5, 8, 28, 15]",['K14a13104']
K14a13102,"[1, 2, 5, 9, 31, 21]",['K14a13102']
K14a13555,"[1, 2, 5, 9, 31, 19]",['K14a13555']
K15n119470,"[1, 1, 1, 6, 6, 7]",['K15n119470']
K15n120153,"[1, 1, 1, 6, 6, 5]",['K15n120153']
K15a586,"[1, 2, 1, 2, 4, 7]",['K15a586']
K15a656,"[1, 2, 1, 2, 4, 9]",['K15a656']
K14a16682,"[1, 1, 1, 5, 3, 4]",['K14a16682']
K14a17337,"[1, 1, 1, 5, 3, 6]",['K14a17337']
K15a1395,"[1, 2, 5, 2, 34, 18]",['K15a1395']
K15a1413,"[1, 2, 5, 2, 34, 16]",['K15a1413']
K15a72140,"[1, 1, 2, 1, 3, 11]",['K15a72140']
K15a76463,"[1, 1, 2, 1, 3, 15]",['K15a76463']
K15n61904,"[1, 2, 5, 4, 22, 10]","['K15n61904', 'K15n61941']"
K15a16351,"[1, 1, 1, 3, 7, 8]",['K15a16351']
K15a16486,"[1, 1, 1, 3, 7, 5]",['K15a16486']
K14n20485,"[1, 1, 2, 3, 7, 9]","['K14n20485', 'K14n20508']"
K15n20624,"[1, 2, 5, 3, 23, 25]",['K15n20624']
K15n3471,"[1, 2, 5, 3, 23, 27]",['K15n3471']
K15n18431,"[1, 1, 2, 7, 44, 10]",['K15n18431']
K15n5690,"[1, 1, 2, 7, 44, 15]",['K15n5690']
K15n5709,"[1, 1, 2, 7, 44, 17]",['K15n5709']
K15n88212,"[1, 1, 1, 3, 7, 10]",['K15n88212']
K15n92933,"[1, 1, 1, 3, 7, 8]",['K15n92933']
K15n11720,"[1, 1, 1, 3, 1, 7]","['K15n11720', 'K15n12228']"
K15n20547,"[1, 2, 4, 3, 11, 6]",['K15n20547']
K15n21290,"[1, 2, 4, 3, 11, 5]",['K15n21290']
K15n21911,"[1, 2, 2, 1, 7, 10]",['K15n21911']
K15n29538,"[1, 2, 2, 1, 7, 12]",['K15n29538']
K15n29593,"[1, 2, 1, 2, 16, 13]","['K15n29593', 'K15n29597']"
K15n22373,"[1, 2, 5, 3, 17, 9]",['K15n22373']
K15n23160,"[1, 2, 5, 3, 17, 12]",['K15n23160']
K15n118743,"[1, 1, 1, 5, 3, 6]",['K15n118743']
K15n118758,"[1, 1, 1, 5, 3, 11]",['K15n118758']
K14n1209,"[1, 2, 5, 2, 14, 9]",['K14n1209']
K14n248,"[1, 2, 5, 2, 14, 10]",['K14n248']
K14n20744,"[1, 1, 1, 3, 3, 1]",['K14n20744']
K14n20817,"[1, 1, 1, 3, 3, 6]",['K14n20817']
K15a35983,"[1, 2, 5, 10, 25, 11]",['K15a35983']
K15a53601,"[1, 2, 5, 10, 25, 14]",['K15a53601']
K15a53761,"[1, 2, 5, 10, 25, 8]",['K15a53761']
K14a60,"[1, 2, 4, 3, 14, 4]","['K14a60', 'K14a79']"
K14n3728,"[1, 1, 2, 2, 6, 8]",['K14n3728']
K14n4417,"[1, 1, 2, 2, 6, 6]",['K14n4417']
K15n29156,"[1, 2, 2, 3, 9, 7]","['K15n29156', 'K15n29192']"
K14n20458,"[1, 1, 1, 2, 2, 5]","['K14n20458', 'K14n20480']"
K14n20725,"[1, 1, 2, 6, 6, 6]",['K14n20725']
K14n20811,"[1, 1, 2, 6, 6, 5]",['K14n20811']
K14n20740,"[1, 5, 10, 4, 38, 12]",['K14n20740']
K14n20786,"[1, 5, 10, 4, 38, 16]",['K14n20786']
K15n12485,"[1, 1, 1, 3, 5, 8]","['K15n12485', 'K15n12645']"
K15n25071,"[1, 1, 1, 2, 8, 7]","['K15n25071', 'K15n25472']"
K15a57687,"[1, 2, 5, 4, 14, 11]",['K15a57687']
K15a58961,"[1, 2, 5, 4, 14, 10]",['K15a58961']
K15a36399,"[1, 1, 1, 3, 1, 8]",['K15a36399']
K15a38307,"[1, 1, 1, 3, 1, 13]",['K15a38307']
K15n10431,"[1, 1, 2, 2, 4, 8]",['K15n10431']
K15n7400,"[1, 1, 2, 2, 4, 12]",['K15n7400']
K15n118969,"[1, 1, 1, 4, 7, 13]","['K15n118969', 'K15n123842']"
K15n123827,"[1, 1, 1, 4, 7, 14]",['K15n123827']
K15n10223,"[1, 1, 2, 4, 4, 7]",['K15n10223']
K15n8226,"[1, 1, 2, 4, 4, 5]",['K15n8226']
K15n2223,"[1, 1, 1, 3, 1, 6]","['K15n2223', 'K15n2894']"
K15a2802,"[1, 2, 4, 3, 13, 6]",['K15a2802']
K15a2841,"[1, 2, 4, 3, 13, 5]","['K15a2841', 'K15a5451']"
K13n3901,"[1, 1, 1, 6, 11, 8]",['K13n3901']
K13n3904,"[1, 1, 1, 6, 11, 10]",['K13n3904']
K15n27007,"[1, 2, 5, 2, 12, 16]",['K15n27007']
K15n28149,"[1, 2, 5, 2, 12, 15]",['K15n28149']
K15n109475,"[1, 2, 9, 4, 34, 29]",['K15n109475']
K15n41351,"[1, 2, 9, 4, 34, 33]",['K15n41351']
K15n47827,"[1, 2, 5, 5, 16, 9]",['K15n47827']
K15n47831,"[1, 2, 5, 5, 16, 10]",['K15n47831']
K14a774,"[1, 1, 1, 2, 4, 4]",['K14a774']
K14a825,"[1, 1, 1, 2, 4, 1]",['K14a825']
K15n7891,"[1, 1, 1, 3, 5, 8]",['K15n7891']
K15n9608,"[1, 1, 1, 3, 5, 5]",['K15n9608']
K15n25383,"[1, 1, 1, 5, 4, 7]","['K15n25383', 'K15n26371']"
K15n123172,"[1, 2, 9, 3, 26, 10]",['K15n123172']
K15n123179,"[1, 2, 9, 3, 26, 12]",['K15n123179']
K15n30583,"[1, 1, 1, 5, 15, 2]",['K15n30583']
K15n30665,"[1, 1, 1, 5, 15, 4]",['K15n30665']
K14a838,"[1, 1, 2, 2, 8, 14]",['K14a838']
K14a875,"[1, 1, 2, 2, 8, 12]",['K14a875']
K15n31398,"[1, 1, 1, 2, 4, 5]","['K15n31398', 'K15n31678']"
K15n31782,"[1, 2, 5, 2, 14, 10]",['K15n31782']
K15n32220,"[1, 2, 5, 2, 14, 8]",['K15n32220']
K15n15051,"[1, 2, 4, 2, 22, 6]","['K15n15051', 'K15n19962']"
K15a59179,"[1, 1, 1, 3, 7, 7]",['K15a59179']
K15a59198,"[1, 1, 1, 3, 7, 8]",['K15a59198']
K15a2130,"[1, 1, 2, 4, 9, 12]",['K15a2130']
K15a2623,"[1, 1, 2, 4, 9, 11]",['K15a2623']
K15n7697,"[1, 1, 1, 7, 13, 9]",['K15n7697']
K15n9118,"[1, 1, 1, 7, 13, 11]",['K15n9118']
K15n9251,"[1, 1, 1, 7, 13, 8]",['K15n9251']
K15n20639,"[1, 2, 5, 3, 23, 19]",['K15n20639']
K15n3541,"[1, 2, 5, 3, 23, 22]",['K15n3541']
K15n55613,"[1, 2, 9, 5, 36, 45]",['K15n55613']
K15n88721,"[1, 2, 9, 5, 36, 51]",['K15n88721']
K14n1790,"[1, 1, 2, 5, 9, 2]",['K14n1790']
K14n2264,"[1, 1, 2, 5, 9, 5]",['K14n2264']
K15a19054,"[1, 1, 1, 2, 3, 6]",['K15a19054']
K15a35640,"[1, 1, 1, 2, 3, 8]",['K15a35640']
K15n1268,"[1, 2, 1, 1, 5, 4]",['K15n1268']
K15n395,"[1, 2, 1, 1, 5, 8]",['K15n395']
K15n17416,"[1, 1, 1, 1, 3, 7]","['K15n17416', 'K15n17623']"
K14n15105,"[1, 5, 10, 9, 48, 13]",['K14n15105']
K14n15106,"[1, 5, 10, 9, 48, 16]",['K14n15106']
K15n23474,"[1, 1, 1, 6, 10, 11]",['K15n23474']
K15n23584,"[1, 1, 1, 6, 10, 10]",['K15n23584']
K15a8989,"[1, 2, 1, 4, 8, 26]",['K15a8989']
K15a9180,"[1, 2, 1, 4, 8, 27]",['K15a9180']
K14n7593,"[1, 5, 10, 10, 49, 22]",['K14n7593']
K14n7686,"[1, 5, 10, 10, 49, 23]",['K14n7686']
K15a59904,"[1, 1, 2, 1, 5, 14]",['K15a59904']
K15a59913,"[1, 1, 2, 1, 5, 6]",['K15a59913']
K15n106799,"[1, 1, 2, 2, 10, 6]",['K15n106799']
K15n47112,"[1, 1, 2, 2, 10, 7]",['K15n47112']
K14n4639,"[1, 1, 1, 3, 7, 9]",['K14n4639']
K14n5841,"[1, 1, 1, 3, 7, 6]",['K14n5841']
K14a828,"[1, 1, 1, 4, 8, 5]",['K14a828']
K14a917,"[1, 1, 1, 4, 8, 4]",['K14a917']
K14n5621,"[1, 2, 5, 4, 18, 16]",['K14n5621']
K14n5623,"[1, 2, 5, 4, 18, 19]",['K14n5623']
K15n60476,"[1, 2, 5, 5, 18, 9]",['K15n60476']
K15n70251,"[1, 2, 5, 5, 18, 8]",['K15n70251']
K14n1849,"[1, 2, 5, 5, 19, 11]",['K14n1849']
K14n2278,"[1, 2, 5, 5, 19, 12]",['K14n2278']
K15n10948,"[1, 2, 5, 8, 30, 21]",['K15n10948']
K15n9045,"[1, 2, 5, 8, 30, 25]",['K15n9045']
K15n22094,"[1, 1, 1, 3, 17, 7]",['K15n22094']
K15n22520,"[1, 1, 1, 3, 17, 11]",['K15n22520']
K14n3160,"[1, 1, 2, 4, 6, 6]",['K14n3160']
K14n4128,"[1, 1, 2, 4, 6, 7]",['K14n4128']
K15a5530,"[1, 2, 5, 2, 16, 26]",['K15a5530']
K15a8414,"[1, 2, 5, 2, 16, 24]",['K15a8414']
K15n4726,"[1, 1, 2, 5, 13, 6]",['K15n4726']
K15n4729,"[1, 1, 2, 5, 13, 8]",['K15n4729']
K15a2092,"[1, 2, 5, 7, 28, 14]",['K15a2092']
K15a2517,"[1, 2, 5, 7, 28, 17]",['K15a2517']
K14a8276,"[1, 1, 2, 4, 10, 4]",['K14a8276']
K14a9431,"[1, 1, 2, 4, 10, 8]",['K14a9431']
K14n3264,"[1, 1, 1, 1, 3, 7]",['K14n3264']
K14n3867,"[1, 1, 1, 1, 3, 6]",['K14n3867']
K15a55385,"[1, 2, 5, 2, 12, 10]",['K15a55385']
K15a55479,"[1, 2, 5, 2, 12, 11]",['K15a55479']
K15a55909,"[1, 1, 1, 2, 6, 4]",['K15a55909']
K15a55924,"[1, 1, 1, 2, 6, 7]",['K15a55924']
K13a3356,"[1, 2, 5, 8, 20, 14]",['K13a3356']
K13a3412,"[1, 2, 5, 8, 20, 19]",['K13a3412']
K15n123944,"[1, 2, 4, 6, 17, 9]",['K15n123944']
K15n123974,"[1, 2, 4, 6, 17, 6]",['K15n123974']
K15n51946,"[1, 2, 9, 2, 24, 17]","['K15n51946', 'K15n52345']"
K15n52335,"[1, 2, 9, 2, 24, 16]",['K15n52335']
K15n115298,"[1, 1, 1, 10, 25, 21]",['K15n115298']
K15n115709,"[1, 1, 1, 10, 25, 19]",['K15n115709']
K15n113112,"[1, 1, 1, 6, 7, 18]","['K15n113112', 'K15n115620']"
K15n24998,"[1, 1, 1, 2, 3, 7]",['K15n24998']
K15n27945,"[1, 1, 1, 2, 3, 4]",['K15n27945']
K14n11638,"[1, 1, 2, 4, 14, 20]",['K14n11638']
K14n18833,"[1, 1, 2, 4, 14, 16]",['K14n18833']
K15n20671,"[1, 1, 2, 3, 7, 15]",['K15n20671']
K15n20754,"[1, 1, 2, 3, 7, 20]",['K15n20754']
K15n130478,"[1, 1, 1, 1, 1, 4]",['K15n130478']
K15n130496,"[1, 1, 1, 1, 1, 6]","['K15n130496', 'K15n130833', 'K15n135852']"
K15n31646,"[1, 2, 9, 1, 19, 12]",['K15n31646']
K15n31725,"[1, 2, 9, 1, 19, 13]",['K15n31725']
K15n7655,"[1, 2, 5, 5, 19, 17]",['K15n7655']
K15n7700,"[1, 2, 5, 5, 19, 14]",['K15n7700']
K15n10042,"[1, 2, 4, 3, 13, 13]",['K15n10042']
K15n7855,"[1, 2, 4, 3, 13, 11]",['K15n7855']
K15n9975,"[1, 2, 4, 3, 13, 12]",['K15n9975']
K15n107022,"[1, 1, 1, 6, 8, 7]",['K15n107022']
K15n48932,"[1, 1, 1, 6, 8, 2]",['K15n48932']
K15n10500,"[1, 1, 1, 2, 10, 11]",['K15n10500']
K15n10639,"[1, 1, 1, 2, 10, 13]",['K15n10639']
K15a3664,"[1, 1, 1, 3, 3, 5]",['K15a3664']
K15a3679,"[1, 1, 1, 3, 3, 6]",['K15a3679']
K15a26757,"[1, 2, 2, 4, 10, 14]",['K15a26757']
K15a33713,"[1, 2, 2, 4, 10, 13]",['K15a33713']
K15n53686,"[1, 2, 9, 4, 48, 66]",['K15n53686']
K15n53986,"[1, 2, 9, 4, 48, 77]",['K15n53986']
K15n10209,"[1, 2, 5, 4, 14, 8]","['K15n10209', 'K15n10298']"
K15n31917,"[1, 2, 9, 2, 24, 30]",['K15n31917']
K15n32585,"[1, 2, 9, 2, 24, 23]",['K15n32585']
K15n10487,"[1, 1, 1, 1, 3, 11]",['K15n10487']
K15n6827,"[1, 1, 1, 1, 3, 2]",['K15n6827']
K15a2055,"[1, 1, 1, 2, 2, 16]","['K15a2055', 'K15a2581']"
K15a2074,"[1, 1, 1, 2, 2, 12]",['K15a2074']
K15a2526,"[1, 1, 1, 2, 2, 14]",['K15a2526']
K15a8637,"[1, 2, 5, 3, 15, 12]",['K15a8637']
K15a9151,"[1, 2, 5, 3, 15, 8]",['K15a9151']
K15n1399,"[1, 1, 2, 2, 6, 7]",['K15n1399']
K15n722,"[1, 1, 2, 2, 6, 5]",['K15n722']
K15n753,"[1, 1, 2, 2, 6, 8]",['K15n753']
K15a57822,"[1, 1, 1, 3, 3, 6]",['K15a57822']
K15a57975,"[1, 1, 1, 3, 3, 7]",['K15a57975']
K15n33226,"[1, 2, 2, 3, 13, 24]","['K15n33226', 'K15n33229']"
K15a8405,"[1, 2, 1, 3, 11, 27]",['K15a8405']
K15a8409,"[1, 2, 1, 3, 11, 28]",['K15a8409']
K14a2407,"[1, 1, 2, 1, 13, 17]",['K14a2407']
K14a396,"[1, 1, 2, 1, 13, 11]",['K14a396']
K15n16767,"[1, 2, 4, 1, 9, 5]",['K15n16767']
K15n17106,"[1, 2, 4, 1, 9, 4]",['K15n17106']
K15a23845,"[1, 1, 2, 2, 8, 4]",['K15a23845']
K15a38152,"[1, 1, 2, 2, 8, 9]",['K15a38152']
K15n137522,"[1, 1, 1, 6, 7, 5]",['K15n137522']
K15n146184,"[1, 1, 1, 6, 7, 6]",['K15n146184']
K13a3189,"[1, 1, 1, 7, 9, 12]",['K13a3189']
K13a3191,"[1, 1, 1, 7, 9, 14]",['K13a3191']
K15a7914,"[1, 2, 1, 1, 5, 3]",['K15a7914']
K15a8140,"[1, 2, 1, 1, 5, 5]",['K15a8140']
K15n92347,"[1, 1, 1, 4, 6, 8]",['K15n92347']
K15n95399,"[1, 1, 1, 4, 6, 7]",['K15n95399']
K14a13251,"[1, 5, 14, 1, 55, 18]",['K14a13251']
K14a13255,"[1, 5, 14, 1, 55, 13]",['K14a13255']
K15a6049,"[1, 1, 2, 5, 22, 7]","['K15a6049', 'K15a6149']"
K15n115450,"[1, 2, 5, 4, 20, 12]",['K15n115450']
K15n75846,"[1, 2, 5, 4, 20, 25]",['K15n75846']
K15n2225,"[1, 2, 5, 1, 11, 6]",['K15n2225']
K15n2790,"[1, 2, 5, 1, 11, 7]",['K15n2790']
K14n6065,"[1, 1, 1, 2, 4, 7]","['K14n6065', 'K14n6120']"
K15a58857,"[1, 2, 4, 4, 18, 11]",['K15a58857']
K15a58892,"[1, 2, 4, 4, 18, 10]",['K15a58892']
K15n110556,"[1, 1, 2, 3, 15, 9]","['K15n110556', 'K15n90998']"
K15n25344,"[1, 2, 5, 4, 26, 21]",['K15n25344']
K15n5717,"[1, 2, 5, 4, 26, 18]",['K15n5717']
K15n8685,"[1, 1, 1, 5, 6, 13]",['K15n8685']
K15n9279,"[1, 1, 1, 5, 6, 11]",['K15n9279']
K15n9345,"[1, 1, 1, 5, 6, 12]",['K15n9345']
K14n3526,"[1, 1, 2, 1, 3, 2]",['K14n3526']
K14n3735,"[1, 1, 2, 1, 3, 3]",['K14n3735']
K15a55319,"[1, 1, 1, 1, 3, 10]",['K15a55319']
K15a55328,"[1, 1, 1, 1, 3, 11]",['K15a55328']
K14a1869,"[1, 2, 5, 6, 38, 17]",['K14a1869']
K14a1998,"[1, 2, 5, 6, 38, 21]",['K14a1998']
K15n9118,"[1, 1, 1, 7, 13, 11]",['K15n9118']
K15n9251,"[1, 1, 1, 7, 13, 8]",['K15n9251']
K15n10995,"[1, 2, 5, 8, 20, 14]",['K15n10995']
K15n6484,"[1, 2, 5, 8, 20, 19]",['K15n6484']
K15n11097,"[1, 2, 5, 9, 23, 14]",['K15n11097']
K15n6830,"[1, 2, 5, 9, 23, 17]",['K15n6830']
K15n6852,"[1, 2, 5, 9, 23, 13]",['K15n6852']
K15a38188,"[1, 2, 5, 4, 20, 13]",['K15a38188']
K15a38382,"[1, 2, 5, 4, 20, 11]",['K15a38382']
K15a9780,"[1, 1, 1, 4, 8, 6]",['K15a9780']
K15a9914,"[1, 1, 1, 4, 8, 7]",['K15a9914']
K14n2189,"[1, 1, 1, 4, 6, 5]",['K14n2189']
K14n2231,"[1, 1, 1, 4, 6, 4]",['K14n2231']
K15n30945,"[1, 2, 5, 3, 17, 8]",['K15n30945']
K15n31927,"[1, 2, 5, 3, 17, 9]",['K15n31927']
K15a10625,"[1, 2, 2, 4, 12, 43]",['K15a10625']
K15a10674,"[1, 2, 2, 4, 12, 48]",['K15a10674']
K15a13352,"[1, 2, 2, 4, 12, 44]",['K15a13352']
K15n119012,"[1, 2, 5, 8, 15, 9]","['K15n119012', 'K15n119022']"
K15n119083,"[1, 2, 5, 8, 15, 10]",['K15n119083']
K15a58316,"[1, 1, 2, 4, 8, 5]","['K15a58316', 'K15a59110']"
K15a58354,"[1, 1, 2, 4, 8, 3]","['K15a58354', 'K15a59096']"
K15a27471,"[1, 1, 6, 3, 11, 17]",['K15a27471']
K15a39493,"[1, 1, 6, 3, 11, 18]",['K15a39493']
K15a38942,"[1, 1, 6, 1, 17, 10]",['K15a38942']
K15a47155,"[1, 1, 6, 1, 17, 9]",['K15a47155']
K15n31638,"[1, 1, 2, 3, 7, 9]","['K15n31638', 'K15n32209']"
K15n115914,"[1, 1, 1, 4, 4, 10]",['K15n115914']
K15n117479,"[1, 1, 1, 4, 4, 12]",['K15n117479']
K15a59907,"[1, 1, 2, 3, 11, 8]","['K15a59907', 'K15a59909']"
K15n121019,"[1, 1, 2, 3, 5, 4]",['K15n121019']
K15n121200,"[1, 1, 2, 3, 5, 5]",['K15n121200']
K15n10830,"[1, 1, 2, 4, 8, 2]",['K15n10830']
K15n8914,"[1, 1, 2, 4, 8, 4]",['K15n8914']
K15n117816,"[1, 1, 1, 8, 10, 9]","['K15n117816', 'K15n117841']"
K15a55876,"[1, 2, 5, 4, 16, 12]",['K15a55876']
K15a56235,"[1, 2, 5, 4, 16, 9]",['K15a56235']
K15n10104,"[1, 1, 1, 5, 15, 9]",['K15n10104']
K15n9639,"[1, 1, 1, 5, 15, 8]",['K15n9639']
K15n34020,"[1, 1, 1, 2, 10, 5]",['K15n34020']
K15n34031,"[1, 1, 1, 2, 10, 13]",['K15n34031']
K15n21057,"[1, 1, 2, 10, 18, 15]",['K15n21057']
K15n21208,"[1, 1, 2, 10, 18, 12]",['K15n21208']
K15n3614,"[1, 1, 2, 10, 18, 10]",['K15n3614']
K15a20262,"[1, 2, 5, 2, 12, 29]",['K15a20262']
K15a49165,"[1, 2, 5, 2, 12, 28]",['K15a49165']
K15n33618,"[1, 1, 1, 1, 5, 10]",['K15n33618']
K15n33724,"[1, 1, 1, 1, 5, 4]",['K15n33724']
K15n21480,"[1, 1, 2, 2, 4, 2]",['K15n21480']
K15n21773,"[1, 1, 2, 2, 4, 3]",['K15n21773']
K15n12101,"[1, 1, 1, 2, 3, 3]",['K15n12101']
K15n12282,"[1, 1, 1, 2, 3, 2]",['K15n12282']
K15n75496,"[1, 2, 2, 1, 7, 17]","['K15n75496', 'K15n96807']"
K15a43462,"[1, 1, 1, 3, 4, 6]",['K15a43462']
K15a51100,"[1, 1, 1, 3, 4, 4]",['K15a51100']
K15n101398,"[1, 1, 2, 4, 4, 11]",['K15n101398']
K15n107088,"[1, 1, 2, 4, 4, 9]",['K15n107088']
K15n107097,"[1, 1, 2, 4, 4, 16]",['K15n107097']
K15n7197,"[1, 1, 1, 2, 8, 5]",['K15n7197']
K15n9727,"[1, 1, 1, 2, 8, 12]",['K15n9727']
K15n103577,"[1, 2, 9, 2, 22, 16]",['K15n103577']
K15n103579,"[1, 2, 9, 2, 22, 18]",['K15n103579']
K15n18442,"[1, 1, 2, 3, 13, 13]",['K15n18442']
K15n21109,"[1, 1, 2, 3, 13, 15]",['K15n21109']
K15n12656,"[1, 2, 4, 4, 12, 4]",['K15n12656']
K15n13510,"[1, 2, 4, 4, 12, 5]",['K15n13510']
K15n10141,"[1, 1, 1, 4, 7, 12]","['K15n10141', 'K15n9917']"
K15n8034,"[1, 1, 1, 4, 7, 8]",['K15n8034']
K15n33344,"[1, 1, 1, 3, 3, 10]",['K15n33344']
K15n33399,"[1, 1, 1, 3, 3, 14]",['K15n33399']
K15a4684,"[1, 1, 2, 4, 10, 6]",['K15a4684']
K15a5026,"[1, 1, 2, 4, 10, 4]",['K15a5026']
K15a19965,"[1, 2, 5, 5, 19, 16]",['K15a19965']
K15a48524,"[1, 2, 5, 5, 19, 15]",['K15a48524']
K15a58857,"[1, 2, 4, 4, 18, 11]",['K15a58857']
K15a58892,"[1, 2, 4, 4, 18, 10]",['K15a58892']
K15n119419,"[1, 5, 18, 5, 75, 51]",['K15n119419']
K15n120302,"[1, 5, 18, 5, 75, 44]",['K15n120302']
K15n115359,"[1, 1, 1, 2, 6, 6]",['K15n115359']
K15n116101,"[1, 1, 1, 2, 6, 4]",['K15n116101']
K15n94565,"[1, 1, 1, 2, 6, 3]",['K15n94565']
K15a21368,"[1, 2, 5, 3, 27, 22]",['K15a21368']
K15a8360,"[1, 2, 5, 3, 27, 19]",['K15a8360']
K15n119697,"[1, 2, 5, 4, 20, 14]",['K15n119697']
K15n120073,"[1, 2, 5, 4, 20, 15]",['K15n120073']
K15n38849,"[1, 1, 2, 2, 14, 9]",['K15n38849']
K15n68898,"[1, 1, 2, 2, 14, 8]",['K15n68898']
K15n31728,"[1, 1, 2, 6, 10, 4]",['K15n31728']
K15n32032,"[1, 1, 2, 6, 10, 5]",['K15n32032']
K15n3142,"[1, 1, 2, 9, 38, 62]",['K15n3142']
K15n3350,"[1, 1, 2, 9, 38, 67]",['K15n3350']
K15n164,"[1, 2, 1, 4, 8, 13]","['K15n164', 'K15n188']"
K15a6506,"[1, 1, 2, 4, 8, 4]",['K15a6506']
K15a8971,"[1, 1, 2, 4, 8, 9]",['K15a8971']
K15a9587,"[1, 1, 2, 4, 8, 6]",['K15a9587']
K15n28880,"[1, 1, 1, 3, 1, 3]",['K15n28880']
K15n29045,"[1, 1, 1, 3, 1, 7]",['K15n29045']
K15n121689,"[1, 1, 1, 4, 13, 2]",['K15n121689']
K15n123700,"[1, 1, 1, 4, 13, 3]",['K15n123700']
K11n40,"[1, 1, 1, 2, 2, 3]",['K11n40']
K11n46,"[1, 1, 1, 2, 2, 7]",['K11n46']
K15n10147,"[1, 1, 1, 3, 4, 8]",['K15n10147']
K15n7641,"[1, 1, 1, 3, 4, 9]",['K15n7641']
K15n1442,"[1, 1, 2, 2, 6, 9]",['K15n1442']
K15n1620,"[1, 1, 2, 2, 6, 8]",['K15n1620']
K13n335,"[1, 1, 1, 4, 4, 5]",['K13n335']
K13n504,"[1, 1, 1, 4, 4, 6]",['K13n504']
K15n126613,"[1, 1, 1, 2, 4, 8]","['K15n126613', 'K15n126625']"
K15a264,"[1, 2, 5, 5, 15, 9]","['K15a264', 'K15a97']"
K15n10085,"[1, 2, 4, 7, 20, 14]",['K15n10085']
K15n8234,"[1, 2, 4, 7, 20, 6]",['K15n8234']
K15n20596,"[1, 2, 5, 3, 23, 6]",['K15n20596']
K15n21312,"[1, 2, 5, 3, 23, 7]",['K15n21312']
K15n10448,"[1, 1, 1, 3, 5, 7]",['K15n10448']
K15n10747,"[1, 1, 1, 3, 5, 5]",['K15n10747']
K15n6547,"[1, 1, 1, 3, 5, 4]",['K15n6547']
K15n28972,"[1, 2, 1, 5, 7, 6]",['K15n28972']
K15n29119,"[1, 2, 1, 5, 7, 5]",['K15n29119']
K14n2055,"[1, 2, 5, 3, 15, 9]",['K14n2055']
K14n2310,"[1, 2, 5, 3, 15, 12]",['K14n2310']
K15a4667,"[1, 2, 5, 2, 14, 16]",['K15a4667']
