name,crossings,alexander_polynomial,matched_name
16nh_0022777,16,"{0: 1, 1: -5, 2: 13, 3: -17, 4: 13, 5: -5, 6: 1}",9_31
16nh_0022807,16,"{0: 1, 1: -3, 2: 5, 3: -5, 4: 5, 5: -3, 6: 1}",8_7
16nh_0022825,16,"{0: 1, 1: -5, 2: 10, 3: -11, 4: 10, 5: -5, 6: 1}",9_22
16nh_0022858,16,"{0: 2, 1: -11, 2: 17, 3: -11, 4: 2}",9_21
16nh_0022880,16,"{0: 5, 1: -14, 2: 19, 3: -14, 4: 5}",9_38
16nh_0022887,16,"{0: 1, 1: -5, 2: 9, 3: -5, 4: 1}",7_7
16nh_0022904,16,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
16nh_0022917,16,"{0: 2, 1: -5, 2: 8, 3: -9, 4: 8, 5: -5, 6: 2}",9_16
16nh_0022931,16,"{0: 2, 1: -8, 2: 11, 3: -8, 4: 2}",8_14
16nh_0022945,16,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
16nh_0022944,16,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
16nh_0022948,16,"{0: 1, 1: -3, 2: 5, 3: -5, 4: 5, 5: -3, 6: 1}",8_7
16nh_0022967,16,"{0: 2, 1: -10, 2: 15, 3: -10, 4: 2}",9_15
16nh_0022975,16,"{0: 2, 1: -6, 2: 7, 3: -6, 4: 2}",8_6
16nh_0022980,16,"{0: 2, 1: -5, 2: 2}",6_1
16nh_0023015,16,"{0: 1, 1: -7, 2: 18, 3: -23, 4: 18, 5: -7, 6: 1}",9_40
16nh_0023033,16,"{0: 2, 1: -9, 2: 13, 3: -9, 4: 2}",9_12
16nh_0023036,16,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
16nh_0023048,16,"{0: 1, 1: -7, 2: 13, 3: -7, 4: 1}",8_12
16nh_0023064,16,"{0: 1, 1: -3, 2: 6, 3: -7, 4: 6, 5: -3, 6: 1}",8_10
16nh_0023091,16,"{0: 1, 1: -7, 2: 13, 3: -7, 4: 1}",8_12
16nh_0023104,16,"{0: 1, 1: -4, 2: 8, 3: -11, 4: 8, 5: -4, 6: 1}",8_17
16nh_0023114,16,"{0: 2, 1: -9, 2: 13, 3: -9, 4: 2}",9_12
16nh_0023140,16,"{0: 1, 1: -7, 2: 18, 3: -23, 4: 18, 5: -7, 6: 1}",9_40
16nh_0023141,16,"{0: 2, 1: -6, 2: 9, 3: -6, 4: 2}",8_8
16nh_0023155,16,"{0: 1, 1: -3, 2: 2, 3: -1, 4: 2, 5: -3, 6: 1}",9_43
16nh_0023180,16,"{0: 1, 1: -3, 2: 5, 3: -5, 4: 5, 5: -3, 6: 1}",8_7
16nh_0023182,16,"{0: 1, 1: -3, 2: 6, 3: -7, 4: 6, 5: -3, 6: 1}",8_10
16nh_0023183,16,"{0: 1, 1: -3, 2: 6, 3: -7, 4: 6, 5: -3, 6: 1}",8_10
16nh_0023184,16,"{0: 2, 1: -6, 2: 9, 3: -6, 4: 2}",8_8
16nh_0023192,16,"{0: 1, 1: -5, 2: 7, 3: -5, 4: 1}",7_6
16nh_0023198,16,"{0: 1, 1: -5, 2: 7, 3: -5, 4: 1}",7_6
16nh_0023200,16,"{0: 1, 1: -3, 2: 2, 3: -1, 4: 2, 5: -3, 6: 1}",9_43
16nh_0023219,16,"{0: 2, 1: -4, 2: 5, 3: -4, 4: 2}",7_5
16nh_0023224,16,"{0: 2, 1: -6, 2: 9, 3: -6, 4: 2}",8_8
16nh_0023302,16,"{0: 2, 1: -11, 2: 19, 3: -11, 4: 2}",9_37
16nh_0023303,16,"{0: 2, 1: -11, 2: 19, 3: -11, 4: 2}",9_37
16nh_0023309,16,"{0: 2, 1: -11, 2: 19, 3: -11, 4: 2}",9_37
16nh_0023310,16,"{0: 2, 1: -7, 2: 9, 3: -7, 4: 2}",8_11
16nh_0023308,16,"{0: 2, 1: -11, 2: 19, 3: -11, 4: 2}",9_37
16nh_0023363,16,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
16nh_0023366,16,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
16nh_0023364,16,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
16nh_0023367,16,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
16nh_0023365,16,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
16nh_0023368,16,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
16nh_0023369,16,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
16nh_0023376,16,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1, 5: -1, 6: 1}",7_1
16nh_0023384,16,"{0: 1, 1: -2, 2: 3, 3: -2, 4: 1}",8_20
16nh_0023404,16,"{0: 1, 1: -2, 2: 3, 3: -2, 4: 1}",8_20
16nh_0023408,16,"{0: 1, 1: -5, 2: 11, 3: -15, 4: 11, 5: -5, 6: 1}",9_27
16nh_0023412,16,"{0: 2, 1: -11, 2: 17, 3: -11, 4: 2}",9_21
16nh_0023432,16,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
16nh_0023430,16,"{0: 1, 1: -2, 2: 3, 3: -2, 4: 1}",8_20
16nh_0023436,16,"{0: 1, 1: -4, 2: 8, 3: -9, 4: 8, 5: -4, 6: 1}",8_16
16nh_0023435,16,"{0: 1, 1: -4, 2: 8, 3: -9, 4: 8, 5: -4, 6: 1}",8_16
16nh_0023444,16,"{0: 2, 1: -6, 2: 9, 3: -6, 4: 2}",8_8
16nh_0023453,16,"{0: 2, 1: -7, 2: 11, 3: -7, 4: 2}",8_13
16nh_0023478,16,"{0: 1, 1: -5, 2: 9, 3: -5, 4: 1}",7_7
16nh_0023485,16,"{0: 1, 1: -3, 2: 5, 3: -7, 4: 5, 5: -3, 6: 1}",8_9
16nh_0023484,16,"{0: 1, 1: -3, 2: 5, 3: -7, 4: 5, 5: -3, 6: 1}",8_9
16nh_0023490,16,"{0: 1, 1: -4, 2: 6, 3: -5, 4: 6, 5: -4, 6: 1}",9_47
16nh_0023492,16,"{0: 2, 1: -4, 2: 5, 3: -4, 4: 2}",7_5
16nh_0023512,16,"{0: 1, 1: -5, 2: 10, 3: -13, 4: 10, 5: -5, 6: 1}",8_18
16nh_0023515,16,"{0: 2, 1: -3, 2: 3, 3: -3, 4: 3, 5: -3, 6: 2}",9_3
16nh_0023523,16,"{0: 1, 1: -3, 2: 5, 3: -7, 4: 5, 5: -3, 6: 1}",8_9
16nh_0023543,16,"{0: 1, 1: -2, 2: 3, 3: -2, 4: 1}",8_20
16nh_0023550,16,"{0: 4, 1: -7, 2: 4}",7_4
16nh_0023555,16,"{0: 1, 1: -3, 2: 4, 3: -5, 4: 4, 5: -3, 6: 1}",8_5
16nh_0023559,16,"{0: 1, 1: -6, 2: 9, 3: -6, 4: 1}",9_45
16nh_0023581,16,"{0: 1, 1: -5, 2: 9, 3: -5, 4: 1}",7_7
16nh_0023603,16,"{0: 1, 1: -2, 2: 3, 3: -2, 4: 1}",8_20
16nh_0023604,16,"{0: 1, 1: -2, 2: 3, 3: -2, 4: 1}",8_20
16nh_0023605,16,"{0: 1, 1: -3, 2: 2, 3: -1, 4: 2, 5: -3, 6: 1}",9_43
16nh_0023613,16,"{0: 1, 1: -5, 2: 12, 3: -17, 4: 12, 5: -5, 6: 1}",9_30
16nh_0023612,16,"{0: 1, 1: -5, 2: 12, 3: -17, 4: 12, 5: -5, 6: 1}",9_30
16nh_0023626,16,"{0: 1, 1: -5, 2: 8, 3: -9, 4: 8, 5: -5, 6: 1}",9_36
16nh_0023643,16,"{0: 1, 1: -3, 2: 6, 3: -7, 4: 6, 5: -3, 6: 1}",8_10
16nh_0023656,16,"{0: 1, 1: -2, 2: 3, 3: -2, 4: 1}",8_20
16nh_0023670,16,"{0: 2, 1: -7, 2: 9, 3: -7, 4: 2}",8_11
16nh_0023702,16,"{0: 3, 1: -14, 2: 21, 3: -14, 4: 3}",9_39
16nh_0023705,16,"{0: 1, 1: -5, 2: 13, 3: -17, 4: 13, 5: -5, 6: 1}",9_31
16nh_0023730,16,"{0: 2, 1: -8, 2: 11, 3: -8, 4: 2}",8_14
16nh_0023757,16,"{0: 2, 1: -9, 2: 13, 3: -9, 4: 2}",9_12
16nh_0023780,16,"{0: 1, 1: -7, 2: 11, 3: -7, 4: 1}",9_48
16nh_0023801,16,"{0: 1, 1: -6, 2: 16, 3: -23, 4: 16, 5: -6, 6: 1}",9_34
16nh_0023809,16,"{0: 2, 1: -5, 2: 2}",6_1
16nh_0023816,16,"{0: 1, 1: -4, 2: 8, 3: -11, 4: 8, 5: -4, 6: 1}",8_17
16nh_0023850,16,"{0: 1, 1: -7, 2: 18, 3: -23, 4: 18, 5: -7, 6: 1}",9_40
16nh_0023871,16,"{0: 1, 1: -3, 2: 5, 3: -5, 4: 5, 5: -3, 6: 1}",8_7
16nh_0023872,16,"{0: 1, 1: -3, 2: 5, 3: -5, 4: 5, 5: -3, 6: 1}",8_7
16nh_0023938,16,"{0: 2, 1: -6, 2: 7, 3: -6, 4: 2}",8_6
16nh_0023948,16,"{0: 1, 1: -3, 2: 5, 3: -7, 4: 5, 5: -3, 6: 1}",8_9
16nh_0023983,16,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
16nh_0023997,16,"{0: 1, 1: -5, 2: 9, 3: -9, 4: 9, 5: -5, 6: 1}",9_17
16nh_0024006,16,"{0: 1, 1: -6, 2: 14, 3: -19, 4: 14, 5: -6, 6: 1}",9_33
16nh_0024030,16,"{0: 1, 1: -5, 2: 9, 3: -11, 4: 9, 5: -5, 6: 1}",9_20
16nh_0024037,16,"{0: 3, 1: -7, 2: 3}",8_1
16nh_0024049,16,"{0: 4, 1: -7, 2: 4}",7_4
16nh_0024053,16,"{0: 1, 1: -4, 2: 6, 3: -5, 4: 6, 5: -4, 6: 1}",9_47
16nh_0024076,16,"{0: 3, 1: -12, 2: 17, 3: -12, 4: 3}",9_25
16nh_0024083,16,"{0: 1, 1: -5, 2: 11, 3: -13, 4: 11, 5: -5, 6: 1}",9_26
16nh_0024090,16,"{0: 1, 1: -2, 2: 3, 3: -2, 4: 1}",8_20
16nh_0024091,16,"{0: 1, 1: -2, 2: 3, 3: -2, 4: 1}",8_20
16nh_0024199,16,"{0: 2, 1: -4, 2: 5, 3: -4, 4: 2}",7_5
16nh_0024324,16,"{0: 2, 1: -5, 2: 2}",6_1
16nh_0024329,16,"{0: 2, 1: -6, 2: 9, 3: -6, 4: 2}",8_8
16nh_0024353,16,"{0: 1, 1: -7, 2: 11, 3: -7, 4: 1}",9_48
16nh_0024354,16,"{0: 1, 1: -7, 2: 11, 3: -7, 4: 1}",9_48
16nh_0024363,16,"{0: 2, 1: -6, 2: 9, 3: -6, 4: 2}",8_8
16nh_0024378,16,"{0: 1, 1: -5, 2: 7, 3: -5, 4: 1}",7_6
16nh_0024460,16,"{0: 1, 1: -1, 3: 1, 5: -1, 6: 1}",8_19
16nh_0024481,16,"{0: 2, 1: -6, 2: 9, 3: -6, 4: 2}",8_8
16nh_0024480,16,"{0: 2, 1: -6, 2: 9, 3: -6, 4: 2}",8_8
16nh_0024531,16,"{0: 1, 1: -3, 2: 5, 3: -7, 4: 5, 5: -3, 6: 1}",8_9
16nh_0024532,16,"{0: 1, 1: -3, 2: 5, 3: -7, 4: 5, 5: -3, 6: 1}",8_9
16nh_0024543,16,"{0: 1, 1: -5, 2: 9, 3: -5, 4: 1}",7_7
16nh_0024572,16,"{0: 1, 1: -5, 2: 7, 3: -7, 4: 7, 5: -5, 6: 1}",9_11
16nh_0024587,16,"{0: 2, 1: -8, 2: 11, 3: -8, 4: 2}",8_14
16nh_0024623,16,"{0: 2, 1: -5, 2: 2}",6_1
16nh_0024659,16,"{0: 1, 1: -4, 2: 7, 3: -4, 4: 1}",9_44
16nh_0024660,16,"{0: 2, 1: -5, 2: 2}",6_1
16nh_0024669,16,"{0: 1, 1: -6, 2: 14, 3: -17, 4: 14, 5: -6, 6: 1}",9_32
16nh_0024670,16,"{0: 1, 1: -6, 2: 14, 3: -17, 4: 14, 5: -6, 6: 1}",9_32
16nh_0024685,16,"{0: 1, 1: -5, 2: 10, 3: -13, 4: 10, 5: -5, 6: 1}",8_18
16nh_0024689,16,"{0: 1, 1: -6, 2: 14, 3: -17, 4: 14, 5: -6, 6: 1}",9_32
16nh_0024711,16,"{0: 1, 1: -7, 2: 18, 3: -23, 4: 18, 5: -7, 6: 1}",9_40
16nh_0024724,16,"{0: 3, 1: -7, 2: 9, 3: -7, 4: 3}",9_7
16nh_0024725,16,"{0: 3, 1: -7, 2: 9, 3: -7, 4: 3}",9_7
16nh_0024731,16,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
16nh_0024734,16,"{0: 1, 1: -7, 2: 18, 3: -23, 4: 18, 5: -7, 6: 1}",9_40
16nh_0024763,16,"{0: 1, 1: -5, 2: 9, 3: -9, 4: 9, 5: -5, 6: 1}",9_17
16nh_0024800,16,"{0: 2, 1: -9, 2: 13, 3: -9, 4: 2}",9_12
16nh_0024808,16,"{0: 3, 1: -7, 2: 3}",8_1
16nh_0024814,16,"{0: 1, 1: -5, 2: 11, 3: -13, 4: 11, 5: -5, 6: 1}",9_26
16nh_0024851,16,"{0: 1, 1: -2, 2: 3, 3: -2, 4: 1}",8_20
16nh_0024858,16,"{0: 1, 1: -5, 2: 9, 3: -9, 4: 9, 5: -5, 6: 1}",9_17
16nh_0024866,16,"{0: 1, 1: -4, 2: 8, 3: -11, 4: 8, 5: -4, 6: 1}",8_17
16nh_0024875,16,"{0: 4, 1: -10, 2: 13, 3: -10, 4: 4}",9_18
16nh_0024910,16,"{0: 3, 1: -6, 2: 7, 3: -6, 4: 3}",9_49
16nh_0024953,16,"{0: 2, 1: -6, 2: 9, 3: -6, 4: 2}",8_8
16nh_0024995,16,"{0: 2, 1: -6, 2: 9, 3: -6, 4: 2}",8_8
16nh_0025035,16,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
16nh_0025045,16,"{0: 1, 1: -3, 2: 4, 3: -5, 4: 4, 5: -3, 6: 1}",8_5
16nh_0025137,16,"{0: 2, 1: -10, 2: 15, 3: -10, 4: 2}",9_15
16nh_0025143,16,"{0: 1, 1: -5, 2: 10, 3: -13, 4: 10, 5: -5, 6: 1}",8_18
16nh_0025174,16,"{0: 1, 1: -5, 2: 8, 3: -9, 4: 8, 5: -5, 6: 1}",9_36
16nh_0025184,16,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 3, 5: -3, 6: 1}",8_2
16nh_0025187,16,"{0: 3, 1: -7, 2: 9, 3: -7, 4: 3}",9_7
16nh_0025194,16,"{0: 6, 1: -11, 2: 6}",9_5
16nh_0025324,16,"{0: 1, 1: -5, 2: 9, 3: -9, 4: 9, 5: -5, 6: 1}",9_17
16nh_0025341,16,"{0: 2, 1: -10, 2: 15, 3: -10, 4: 2}",9_15
16nh_0025373,16,"{0: 5, 1: -14, 2: 19, 3: -14, 4: 5}",9_38
16nh_0025389,16,"{0: 1, 1: -7, 2: 18, 3: -23, 4: 18, 5: -7, 6: 1}",9_40
16nh_0025399,16,"{0: 1, 1: -4, 2: 8, 3: -9, 4: 8, 5: -4, 6: 1}",8_16
16nh_0025419,16,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 3, 5: -3, 6: 1}",8_2
16nh_0025418,16,"{0: 2, 1: -8, 2: 11, 3: -8, 4: 2}",8_14
16nh_0025468,16,"{0: 2, 1: -5, 2: 2}",6_1
16nh_0025478,16,"{0: 2, 1: -6, 2: 9, 3: -6, 4: 2}",8_8
16nh_0025483,16,"{0: 2, 1: -8, 2: 11, 3: -8, 4: 2}",8_14
16nh_0025501,16,"{0: 2, 1: -7, 2: 11, 3: -7, 4: 2}",8_13
16nh_0025512,16,"{0: 6, 1: -11, 2: 6}",9_5
16nh_0025544,16,"{0: 4, 1: -7, 2: 4}",7_4
16nh_0025545,16,"{0: 4, 1: -7, 2: 4}",7_4
16nh_0025573,16,"{0: 1, 1: -6, 2: 9, 3: -6, 4: 1}",9_45
16nh_0025582,16,"{0: 2, 1: -5, 2: 2}",6_1
16nh_0025614,16,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
16nh_0025628,16,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
16nh_0025633,16,"{0: 3, 1: -5, 2: 5, 3: -5, 4: 3}",9_4
16nh_0025661,16,"{0: 1, 1: -4, 2: 8, 3: -9, 4: 8, 5: -4, 6: 1}",8_16
16nh_0025679,16,"{0: 1, 1: -4, 2: 6, 3: -5, 4: 6, 5: -4, 6: 1}",9_47
16nh_0025696,16,"{0: 1, 1: -5, 2: 8, 3: -9, 4: 8, 5: -5, 6: 1}",9_36
16nh_0025712,16,"{0: 2, 1: -5, 2: 2}",6_1
16nh_0025799,16,"{0: 2, 1: -10, 2: 15, 3: -10, 4: 2}",9_15
16nh_0025829,16,"{0: 1, 1: -3, 2: 4, 3: -5, 4: 4, 5: -3, 6: 1}",8_5
16nh_0025843,16,"{0: 1, 1: -1, 3: 1, 5: -1, 6: 1}",8_19
16nh_0025886,16,"{0: 2, 1: -8, 2: 11, 3: -8, 4: 2}",8_14
16nh_0025913,16,"{0: 1, 1: -6, 2: 9, 3: -6, 4: 1}",9_45
16nh_0025928,16,"{0: 1, 1: -6, 2: 16, 3: -23, 4: 16, 5: -6, 6: 1}",9_34
16nh_0025941,16,"{0: 2, 1: -4, 2: 5, 3: -5, 4: 5, 5: -4, 6: 2}",9_6
16nh_0025980,16,"{0: 1, 1: -5, 2: 10, 3: -13, 4: 10, 5: -5, 6: 1}",8_18
16nh_0026031,16,"{0: 1, 1: -3, 2: 5, 3: -7, 4: 5, 5: -3, 6: 1}",8_9
16nh_0026036,16,"{0: 1, 1: -5, 2: 11, 3: -15, 4: 11, 5: -5, 6: 1}",9_27
16nh_0026041,16,"{0: 1, 1: -3, 2: 4, 3: -5, 4: 4, 5: -3, 6: 1}",8_5
16nh_0026052,16,"{0: 1, 1: -2, 2: 3, 3: -2, 4: 1}",8_20
16nh_0026064,16,"{0: 1, 1: -7, 2: 11, 3: -7, 4: 1}",9_48
16nh_0026089,16,"{0: 1, 1: -1, 3: 1, 5: -1, 6: 1}",8_19
16nh_0026092,16,"{0: 1, 1: -3, 2: 5, 3: -7, 4: 5, 5: -3, 6: 1}",8_9
16nh_0026127,16,"{0: 1, 1: -5, 2: 12, 3: -17, 4: 12, 5: -5, 6: 1}",9_30
16nh_0026145,16,"{0: 2, 1: -6, 2: 7, 3: -6, 4: 2}",8_6
16nh_0026162,16,"{0: 4, 1: -10, 2: 13, 3: -10, 4: 4}",9_18
16nh_0026281,16,"{0: 2, 1: -11, 2: 19, 3: -11, 4: 2}",9_37
16nh_0026300,16,"{0: 2, 1: -9, 2: 15, 3: -9, 4: 2}",9_14
16nh_0026304,16,"{0: 1, 1: -2, 2: 3, 3: -2, 4: 1}",8_20
16nh_0026308,16,"{0: 2, 1: -11, 2: 19, 3: -11, 4: 2}",9_37
16nh_0026310,16,"{0: 1, 1: -5, 2: 9, 3: -11, 4: 9, 5: -5, 6: 1}",9_20
16nh_0026361,16,"{0: 1, 1: -6, 2: 16, 3: -23, 4: 16, 5: -6, 6: 1}",9_34
16nh_0026376,16,"{0: 2, 1: -10, 2: 17, 3: -10, 4: 2}",9_19
16nh_0026389,16,"{0: 3, 1: -7, 2: 9, 3: -7, 4: 3}",9_7
16nh_0026394,16,"{0: 2, 1: -6, 2: 7, 3: -6, 4: 2}",8_6
16nh_0026397,16,"{0: 1, 1: -4, 2: 6, 3: -5, 4: 6, 5: -4, 6: 1}",9_47
16nh_0026406,16,"{0: 3, 1: -8, 2: 11, 3: -8, 4: 3}",8_15
16nh_0026419,16,"{0: 1, 1: -2, 2: 3, 3: -2, 4: 1}",8_20
16nh_0026428,16,"{0: 1, 1: -5, 2: 9, 3: -5, 4: 1}",7_7
16nh_0026429,16,"{0: 1, 1: -5, 2: 9, 3: -5, 4: 1}",7_7
16nh_0026495,16,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 3, 5: -3, 6: 1}",8_2
16nh_0026512,16,"{0: 2, 1: -8, 2: 11, 3: -8, 4: 2}",8_14
16nh_0026529,16,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1, 5: -1, 6: 1}",7_1
16nh_0026541,16,"{0: 3, 1: -12, 2: 17, 3: -12, 4: 3}",9_25
16nh_0026542,16,"{0: 3, 1: -12, 2: 17, 3: -12, 4: 3}",9_25
16nh_0026555,16,"{0: 1, 1: -5, 2: 8, 3: -9, 4: 8, 5: -5, 6: 1}",9_36
16nh_0026563,16,"{0: 1, 1: -3, 2: 5, 3: -7, 4: 5, 5: -3, 6: 1}",8_9
16nh_0026599,16,"{0: 2, 1: -6, 2: 9, 3: -6, 4: 2}",8_8
16nh_0026608,16,"{0: 1, 1: -5, 2: 10, 3: -11, 4: 10, 5: -5, 6: 1}",9_22
16nh_0026630,16,"{0: 2, 1: -10, 2: 15, 3: -10, 4: 2}",9_15
16nh_0026650,16,"{0: 2, 1: -9, 2: 13, 3: -9, 4: 2}",9_12
16nh_0026654,16,"{0: 2, 1: -6, 2: 7, 3: -6, 4: 2}",8_6
16nh_0026670,16,"{0: 2, 1: -4, 2: 6, 3: -7, 4: 6, 5: -4, 6: 2}",9_9
16nh_0026680,16,"{0: 1, 1: -5, 2: 13, 3: -17, 4: 13, 5: -5, 6: 1}",9_31
16nh_0026681,16,"{0: 1, 1: -5, 2: 13, 3: -17, 4: 13, 5: -5, 6: 1}",9_31
16nh_0026856,16,"{0: 1, 1: -5, 2: 9, 3: -9, 4: 9, 5: -5, 6: 1}",9_17
16nh_0026879,16,"{0: 2, 1: -5, 2: 5, 3: -5, 4: 2}",8_4
16nh_0026878,16,"{0: 2, 1: -5, 2: 5, 3: -5, 4: 2}",8_4
16nh_0026882,16,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
16nh_0026890,16,"{0: 2, 1: -4, 2: 5, 3: -5, 4: 5, 5: -4, 6: 2}",9_6
16nh_0026888,16,"{0: 2, 1: -10, 2: 15, 3: -10, 4: 2}",9_15
16nh_0026901,16,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
16nh_0026937,16,"{0: 1, 1: -5, 2: 10, 3: -13, 4: 10, 5: -5, 6: 1}",8_18
16nh_0026940,16,"{0: 2, 1: -5, 2: 2}",6_1
16nh_0026989,16,"{0: 1, 1: -5, 2: 11, 3: -13, 4: 11, 5: -5, 6: 1}",9_26
16nh_0027002,16,"{0: 1, 1: -5, 2: 12, 3: -15, 4: 12, 5: -5, 6: 1}",9_28
16nh_0027026,16,"{0: 4, 1: -9, 2: 11, 3: -9, 4: 4}",9_13
16nh_0027038,16,"{0: 1, 1: -5, 2: 11, 3: -15, 4: 11, 5: -5, 6: 1}",9_27
16nh_0027063,16,"{0: 2, 1: -5, 2: 5, 3: -5, 4: 2}",8_4
16nh_0027060,16,"{0: 1, 1: -5, 2: 7, 3: -5, 4: 1}",7_6
16nh_0027095,16,"{0: 2, 1: -10, 2: 15, 3: -10, 4: 2}",9_15
16nh_0027102,16,"{0: 2, 1: -6, 2: 9, 3: -6, 4: 2}",8_8
16nh_0027117,16,"{0: 1, 1: -2, 2: 3, 3: -2, 4: 1}",8_20
16nh_0027137,16,"{0: 4, 1: -7, 2: 4}",7_4
16nh_0027150,16,"{0: 2, 1: -3, 2: 3, 3: -3, 4: 3, 5: -3, 6: 2}",9_3
16nh_0027169,16,"{0: 1, 1: -3, 2: 6, 3: -7, 4: 6, 5: -3, 6: 1}",8_10
16nh_0027177,16,"{0: 2, 1: -6, 2: 9, 3: -6, 4: 2}",8_8
16nh_0027176,16,"{0: 2, 1: -6, 2: 9, 3: -6, 4: 2}",8_8
16nh_0027183,16,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
16nh_0027266,16,"{0: 1, 1: -3, 2: 6, 3: -7, 4: 6, 5: -3, 6: 1}",8_10
16nh_0027279,16,"{0: 1, 1: -5, 2: 9, 3: -11, 4: 9, 5: -5, 6: 1}",9_20
16nh_0027289,16,"{0: 1, 1: -5, 2: 12, 3: -15, 4: 12, 5: -5, 6: 1}",9_28
16nh_0027305,16,"{0: 1, 1: -5, 2: 10, 3: -13, 4: 10, 5: -5, 6: 1}",8_18
16nh_0027314,16,"{0: 2, 1: -6, 2: 9, 3: -6, 4: 2}",8_8
16nh_0027319,16,"{0: 1, 1: -4, 2: 8, 3: -11, 4: 8, 5: -4, 6: 1}",8_17
16nh_0027356,16,"{0: 1, 1: -5, 2: 7, 3: -5, 4: 1}",7_6
16nh_0027369,16,"{0: 1, 1: -5, 2: 12, 3: -15, 4: 12, 5: -5, 6: 1}",9_28
16nh_0027424,16,"{0: 1, 1: -5, 2: 13, 3: -17, 4: 13, 5: -5, 6: 1}",9_31
16nh_0027460,16,"{0: 3, 1: -12, 2: 17, 3: -12, 4: 3}",9_25
16nh_0027528,16,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
16nh_0027566,16,"{0: 2, 1: -7, 2: 9, 3: -7, 4: 2}",8_11
16nh_0027567,16,"{0: 2, 1: -7, 2: 9, 3: -7, 4: 2}",8_11
16nh_0027642,16,"{0: 1, 1: -6, 2: 14, 3: -17, 4: 14, 5: -6, 6: 1}",9_32
16nh_0027659,16,"{0: 2, 1: -11, 2: 19, 3: -11, 4: 2}",9_37
16nh_0027735,16,"{0: 4, 1: -11, 2: 15, 3: -11, 4: 4}",9_23
16nh_0027778,16,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
16nh_0027843,16,"{0: 1, 1: -5, 2: 9, 3: -11, 4: 9, 5: -5, 6: 1}",9_20
16nh_0027882,16,"{0: 1, 1: -3, 2: 5, 3: -5, 4: 5, 5: -3, 6: 1}",8_7
16nh_0027881,16,"{0: 1, 1: -3, 2: 5, 3: -5, 4: 5, 5: -3, 6: 1}",8_7
16nh_0027884,16,"{0: 3, 1: -12, 2: 19, 3: -12, 4: 3}",9_41
16nh_0027897,16,"{0: 1, 1: -5, 2: 9, 3: -11, 4: 9, 5: -5, 6: 1}",9_20
16nh_0027939,16,"{0: 1, 1: -3, 2: 6, 3: -7, 4: 6, 5: -3, 6: 1}",8_10
16nh_0027941,16,"{0: 1, 1: -5, 2: 11, 3: -15, 4: 11, 5: -5, 6: 1}",9_27
16nh_0027942,16,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 3, 5: -3, 6: 1}",8_2
16nh_0027972,16,"{0: 1, 1: -5, 2: 13, 3: -17, 4: 13, 5: -5, 6: 1}",9_31
16nh_0028075,16,"{0: 4, 1: -7, 2: 4}",7_4
16nh_0028108,16,"{0: 1, 1: -5, 2: 9, 3: -5, 4: 1}",7_7
16nh_0028116,16,"{0: 1, 1: -3, 2: 6, 3: -7, 4: 6, 5: -3, 6: 1}",8_10
16nh_0028129,16,"{0: 1, 1: -2, 2: 1, 3: -2, 4: 1}",9_42
16nh_0028133,16,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
16nh_0028163,16,"{0: 2, 1: -6, 2: 9, 3: -6, 4: 2}",8_8
16nh_0028159,16,"{0: 2, 1: -10, 2: 15, 3: -10, 4: 2}",9_15
16nh_0028262,16,"{0: 1, 1: -2, 2: 3, 3: -2, 4: 1}",8_20
16nh_0028275,16,"{0: 1, 1: -3, 2: 5, 3: -7, 4: 5, 5: -3, 6: 1}",8_9
