K15n42724,21.0767481801?,K15n48401,21.0767481801?
K15n64059,21.0768340085?,K15n114418,21.0768340085?
K15n29996,21.0768849003?,K15n31285,21.0768849003?
K15n38529,21.0771612998?,K15n38542,21.0771612998?
K15a14377,21.0771932363?,K15a49135,21.0771932363?
K15n11793,21.0775266021?,K15n12003,21.0775266021?
K13a3240,21.0776180535?,K13a3253,21.0776180535?
K15n15634,21.0776614030?,K15n19216,21.0776614030?
K15n17520,21.0778322843?,K15n17704,21.0778322843?
K15n34658,21.0779474040?,K15n34665,21.0779474040?
K15n19431,21.078520001?,K15n19742,21.0785200006?
K15n103989,21.0788348535?,K15n112519,21.0788348535?
K15n61165,21.0788383999?,K15n106781,21.0788383999?
K15n60485,21.0790040895?,K15n71409,21.0790040894?
K15n19806,21.0790825687?,K15n19949,21.0790825687?
K15n19806,21.0790825687?,K15n37192,21.0790825687?
K15n19949,21.0790825687?,K15n37192,21.0790825687?
K15n26318,21.0795963402?,K15n28250,21.0795963402?
K15a35681,21.0797266580?,K15a45875,21.0797266580?
K15n59473,21.0797809663?,K15n60918,21.0797809663?
K15n16446,21.0798728505?,K15n16447,21.0798728505?
K15n16446,21.0798728505?,K15n33257,21.0798728505?
K15n16447,21.0798728505?,K15n33257,21.0798728505?
K15n29819,21.0798872803?,K15n31460,21.079887281?
K14a2187,21.0799486750?,K14a2661,21.0799486751?
K15a7721,21.08007884515?,K15a7771,21.0800788452?
K15a7721,21.08007884515?,K15a10060,21.0800788452?
K15a7771,21.0800788452?,K15a10060,21.0800788452?
K15n57873,21.0802158611?,K15n106748,21.080215861?
K15n31867,21.080486216?,K15n32560,21.0804862154?
K15a41666,21.0805024518?,K15a41781,21.0805024519?
K15n6946,21.0809748760?,K15n9026,21.080974876?
K14n4238,21.0810385952?,K14n4450,21.0810385952?
K14n4238,21.0810385952?,K14n4484,21.0810385952?
K14n4450,21.0810385952?,K14n4484,21.0810385952?
K15a39579,21.0810458789?,K15a39675,21.08104587886?
K15n97989,21.0819820610?,K15n102012,21.0819820610?
K15n120916,21.0820457783?,K15n121047,21.0820457783?
K15n5235,21.0821618774?,K15n6182,21.0821618774?
K15n17900,21.0823138641?,K15n18266,21.0823138641?
K15n19497,21.0829664258?,K15n20615,21.0829664258?
K14n5885,21.083395935?,K14n5888,21.0833959346?
K15n14924,21.0834221217?,K15n17411,21.0834221217?
K14a13066,21.0837315644?,K14a13080,21.0837315645?
K15a46563,21.0838160053?,K15a48107,21.0838160053?
K15n27169,21.0843538087?,K15n27563,21.0843538087?
K13a233,21.08438539562?,K13a268,21.0843853956?
K15n53560,21.084427317?,K15n53701,21.0844273171?
K15n32787,21.0845322311?,K15n32788,21.0845322311?
K15n53315,21.0847641327?,K15n53412,21.0847641327?
K13a313,21.0847653785?,K13a317,21.0847653785?
K14n721,21.0851867895?,K14n737,21.0851867895?
K15n5424,21.0853236881?,K15n5955,21.0853236881?
K15n14490,21.0853301650?,K15n15799,21.0853301650?
K15n38583,21.0854032612?,K15n109540,21.0854032612?
K15n102276,21.0854202812?,K15n102387,21.0854202812?
K15a19322,21.085522745?,K15a19342,21.0855227446?
K15n6352,21.0861702068?,K15n10547,21.0861702068?
K15n14538,21.0864411703?,K15n17350,21.0864411703?
K15n24137,21.0864980451?,K15n24701,21.0864980451?
K15a53379,21.0867282622?,K15a53439,21.0867282622?
K15n24902,21.0867800737?,K15n27701,21.0867800737?
K15n39674,21.0868335395?,K15n39896,21.0868335395?
K14a488,21.087006136?,K14a725,21.08700613606?
K15n23089,21.0876035582?,K15n23177,21.0876035582?
K14n1667,21.0879627638?,K14n2288,21.0879627638?
K15n5182,21.0879901514?,K15n6171,21.0879901514?
K15n22244,21.08804848828?,K15n23440,21.0880484883?
K14n5208,21.0881887779?,K14n5432,21.0881887779?
K14n14158,21.0883287069?,K14n14159,21.0883287069?
K15n25485,21.0885720700?,K15n26630,21.0885720700?
K15n103017,21.0890068976?,K15n103020,21.0890068977?
K15n122138,21.0892872669?,K15n122524,21.0892872669?
K15n7483,21.0895527165?,K15n7717,21.0895527165?
K15n7483,21.0895527165?,K15n8550,21.0895527165?
K15n7483,21.0895527165?,K15n8649,21.0895527165?
K15n7717,21.0895527165?,K15n8550,21.0895527165?
K15n7717,21.0895527165?,K15n8649,21.0895527165?
K15n8550,21.0895527165?,K15n8649,21.0895527165?
K15n22228,21.0896684387?,K15n22567,21.0896684387?
K15n57838,21.0898055793?,K15n113539,21.0898055793?
K15n17982,21.0898718810?,K15n18612,21.0898718810?
K15n17193,21.0901613012?,K15n19391,21.090161302?
K15n24435,21.0904504403?,K15n27581,21.0904504403?
K15n63267,21.0906561039?,K15n63272,21.0906561039?
K14a1422,21.0907236036?,K14a1482,21.0907236036?
K15n111993,21.09108067?,K15n112016,21.0910806639?
K15n62459,21.0910893708?,K15n62543,21.0910893709?
K15n22897,21.0912585605?,K15n23030,21.0912585605?
K15n2200,21.0912695954?,K15n3195,21.0912695954?
K15n13911,21.0914324967?,K15n14088,21.091432497?
K15n74539,21.0914803459?,K15n86587,21.0914803459?
K15n428,21.0915670101?,K15n1290,21.0915670101?
K15n122735,21.0918582610?,K15n122757,21.091858261?
K15n122735,21.0918582610?,K15n123126,21.0918582610?
K15n122735,21.0918582610?,K15n123134,21.0918582610?
K15n122757,21.091858261?,K15n123126,21.0918582610?
K15n122757,21.091858261?,K15n123134,21.0918582610?
K15n123126,21.0918582610?,K15n123134,21.0918582610?
K15n60678,21.0923365680?,K15n88793,21.092336568?
K15n97002,21.0926640073?,K15n110241,21.0926640073?
K15n31108,21.0928360070?,K15n32587,21.0928360070?
K15n120864,21.0932305464?,K15n121046,21.0932305464?
K15n34012,21.0932814036?,K15n34019,21.0932814036?
K15n34012,21.0932814036?,K15n34168,21.0932814036?
K15n34019,21.0932814036?,K15n34168,21.0932814036?
K15n144009,21.0934765925?,K15n144029,21.0934765925?
K15n14351,21.0935536590?,K15n16854,21.093553659?
K15n53945,21.0935538128?,K15n106880,21.0935538128?
K15n65410,21.09355493788?,K15n71631,21.093554938?
K15n4011,21.0938074157?,K15n4601,21.093807416?
K15n87777,21.0939223163?,K15n91606,21.0939223164?
K15n1381,21.0939403843?,K15n1694,21.0939403842?
K15n7534,21.0939859959?,K15n8080,21.0939859959?
K15n7534,21.0939859959?,K15n10052,21.0939859960?
K15n7534,21.0939859959?,K15n10122,21.0939859959?
K15n8080,21.0939859959?,K15n10052,21.0939859960?
K15n8080,21.0939859959?,K15n10122,21.0939859959?
K15n10052,21.0939859960?,K15n10122,21.0939859959?
K15n15560,21.0941258872?,K15n15584,21.0941258872?
K15n122655,21.0943096650?,K15n123505,21.0943096651?
K15n34009,21.0944797867?,K15n34027,21.0944797867?
K15n35095,21.0944854744?,K15n35107,21.0944854744?
K15n6568,21.0944966113?,K15n10895,21.0944966113?
K15n82488,21.0945404760?,K15n109839,21.0945404760?
K15n75302,21.0950845766?,K15n75804,21.09508457653?
K15a12803,21.0951611282?,K15a12809,21.0951611281?
K15a12803,21.0951611282?,K15a19629,21.0951611282?
K15a12809,21.0951611281?,K15a19629,21.0951611282?
K14a1426,21.0955766596?,K14a1481,21.0955766596?
K15a60662,21.0956079169?,K15a62905,21.0956079169?
K13a57,21.09561720758?,K13a63,21.0956172076?
K15n1900,21.0956640133?,K15n2835,21.0956640133?
K15n16180,21.0956955073?,K15n18198,21.0956955073?
K15a20067,21.0957054769?,K15a48238,21.0957054769?
K15n75809,21.0960123574?,K15n75919,21.0960123574?
K15n3554,21.0967410499?,K15n3620,21.0967410499?
K15n23724,21.0967684001?,K15n26202,21.096768400?
K15n23724,21.0967684001?,K15n29854,21.0967684001?
K15n23724,21.0967684001?,K15n30759,21.0967684001?
K15n26202,21.096768400?,K15n29854,21.0967684001?
K15n26202,21.096768400?,K15n30759,21.0967684001?
K15n29854,21.0967684001?,K15n30759,21.0967684001?
K15n53576,21.0968874635?,K15n53583,21.0968874635?
K15n15387,21.0970171743?,K15n20070,21.0970171743?
K15n18452,21.0971518565?,K15n20390,21.0971518565?
K15n4906,21.0971871811?,K15n4961,21.0971871811?
K15n26704,21.0973959790?,K15n26990,21.0973959790?
K15n30160,21.0974300618?,K15n32473,21.097430062?
K15n3895,21.0976025170?,K15n4371,21.0976025170?
K15n121769,21.0980352375?,K15n121790,21.0980352375?
K15n121769,21.0980352375?,K15n123744,21.0980352375?
K15n121769,21.0980352375?,K15n123750,21.0980352375?
K15n121790,21.0980352375?,K15n123744,21.0980352375?
K15n121790,21.0980352375?,K15n123750,21.0980352375?
K15n123744,21.0980352375?,K15n123750,21.0980352375?
K15n15083,21.0981166158?,K15n17495,21.0981166158?
K15n13089,21.0982268591?,K15n13544,21.0982268591?
K15n24875,21.0984387219?,K15n27689,21.0984387218?
K15n136777,21.0984510385?,K15n139421,21.098451039?
K15n31268,21.0985495520?,K15n31582,21.0985495521?
K15n119810,21.0986867291?,K15n119911,21.0986867291?
K15n31643,21.0988210064?,K15n31909,21.0988210064?
K15n14345,21.0988381590?,K15n16867,21.0988381590?
K15n32286,21.0988583093?,K15n32740,21.0988583093?
K15n32286,21.0988583093?,K15n95442,21.0988583093?
K15n32740,21.0988583093?,K15n95442,21.0988583093?
K15n7045,21.0990178436?,K15n7282,21.0990178436?
K15n7045,21.0990178436?,K15n9726,21.0990178436?
K15n7045,21.0990178436?,K15n9907,21.0990178436?
K15n7282,21.0990178436?,K15n9726,21.0990178436?
K15n7282,21.0990178436?,K15n9907,21.0990178436?
K15n9726,21.0990178436?,K15n9907,21.0990178436?
K15n37552,21.09908393409?,K15n37557,21.09908393409?
K15n37552,21.09908393409?,K15n54017,21.0990839341?
K15n37557,21.09908393409?,K15n54017,21.0990839341?
K15n32883,21.0992449978?,K15n32989,21.0992449978?
K15n121255,21.0992525894?,K15n122111,21.0992525894?
K14n1999,21.0993290420?,K14n2022,21.0993290420?
K14n1999,21.0993290420?,K14n2124,21.0993290421?
K14n1999,21.0993290420?,K14n2136,21.0993290420?
K14n2022,21.0993290420?,K14n2124,21.0993290421?
K14n2022,21.0993290420?,K14n2136,21.0993290420?
K14n2124,21.0993290421?,K14n2136,21.0993290420?
K15n16524,21.0994440281?,K15n20517,21.0994440281?
K15n81545,21.099757923?,K15n90374,21.0997579225?
K15n17142,21.100296535?,K15n21114,21.1002965342?
K15a56812,21.1003509395?,K15a56817,21.1003509395?
K15n100519,21.1006444507?,K15n101526,21.1006444507?
K14n3086,21.1009195240?,K14n3193,21.1009195240?
K14n3086,21.1009195240?,K14n3298,21.1009195240?
K14n3086,21.1009195240?,K14n3649,21.1009195240?
K14n3193,21.1009195240?,K14n3298,21.1009195240?
K14n3193,21.1009195240?,K14n3649,21.1009195240?
K14n3298,21.1009195240?,K14n3649,21.1009195240?
K14a353,21.1011550964?,K14a406,21.101155097?
K14a353,21.1011550964?,K14a3218,21.1011550964?
K14a406,21.101155097?,K14a3218,21.1011550964?
K15n33583,21.1015396704?,K15n33709,21.1015396704?
K15n119920,21.1016189458?,K15n120089,21.1016189458?
K15n119920,21.1016189458?,K15n122834,21.1016189458?
K15n119920,21.1016189458?,K15n122887,21.1016189458?
K15n120089,21.1016189458?,K15n122834,21.1016189458?
K15n120089,21.1016189458?,K15n122887,21.1016189458?
K15n122834,21.1016189458?,K15n122887,21.1016189458?
K15n43457,21.10246867401?,K15n54780,21.1024686740?
K15n130498,21.1024763171?,K15n130506,21.10247631709?
K15n130498,21.1024763171?,K15n131339,21.1024763171?
K15n130498,21.1024763171?,K15n138053,21.1024763171?
K15n130506,21.10247631709?,K15n131339,21.1024763171?
K15n130506,21.10247631709?,K15n138053,21.1024763171?
K15n131339,21.1024763171?,K15n138053,21.1024763171?
K14n1097,21.1027755617?,K14n1130,21.1027755617?
K15n7215,21.1027839203?,K15n9662,21.1027839203?
K15n46766,21.1029078040?,K15n46773,21.102907804?
K15n29732,21.1032675411?,K15n31476,21.1032675412?
K15n22641,21.1033208906?,K15n22898,21.103320891?
K15n6646,21.1033512979?,K15n9055,21.1033512979?
K15n6646,21.1033512979?,K15n10957,21.1033512979?
K15n9055,21.1033512979?,K15n10957,21.1033512979?
K15a7515,21.1038358736?,K15a7786,21.1038358736?
K15a57212,21.103840403?,K15a57441,21.10384040240?
K14n2924,21.1038681867?,K14n3508,21.1038681867?
K15n21567,21.1039355759?,K15n21710,21.1039355760?
K15n120141,21.104167587?,K15n120404,21.1041675871?
K15n119452,21.1041970857?,K15n120301,21.104197086?
K15n17940,21.1042475688?,K15n18550,21.1042475688?
K14n10504,21.1044300907?,K14n11640,21.10443009068?
K15n75121,21.1049972920?,K15n75949,21.1049972921?
K15n24755,21.1050565818?,K15n25590,21.105056582?
K15n11326,21.10526725196?,K15n11600,21.1052672520?
K15n32890,21.1053225702?,K15n32901,21.1053225702?
K15n7915,21.1053244084?,K15n8187,21.1053244084?
K15n7915,21.1053244084?,K15n9772,21.1053244084?
K15n7915,21.1053244084?,K15n10263,21.1053244084?
K15n7915,21.1053244084?,K15n20043,21.1053244084?
K15n7915,21.1053244084?,K15n29622,21.105324409?
K15n8187,21.1053244084?,K15n9772,21.1053244084?
K15n8187,21.1053244084?,K15n10263,21.1053244084?
K15n8187,21.1053244084?,K15n20043,21.1053244084?
K15n8187,21.1053244084?,K15n29622,21.105324409?
K15n9772,21.1053244084?,K15n10263,21.1053244084?
K15n9772,21.1053244084?,K15n20043,21.1053244084?
K15n9772,21.1053244084?,K15n29622,21.105324409?
K15n10263,21.1053244084?,K15n20043,21.1053244084?
K15n10263,21.1053244084?,K15n29622,21.105324409?
K15n20043,21.1053244084?,K15n29622,21.105324409?
K15n33434,21.1054295497?,K15n33496,21.1054295498?
K15n29412,21.1054300712?,K15n34152,21.1054300712?
K15n26267,21.1056972583?,K15n27038,21.105697259?
K15n31043,21.1057139083?,K15n31604,21.1057139083?
K15n29832,21.1061180431?,K15n31485,21.1061180432?
K14n3987,21.1062195095?,K14n4251,21.1062195095?
K15n53395,21.1063496728?,K15n54013,21.1063496728?
K15n39613,21.1063714892?,K15n39660,21.106371490?
K15n14492,21.1067752794?,K15n15801,21.1067752794?
K15a4439,21.1068306185?,K15a4882,21.1068306185?
K15n6927,21.1069747016?,K15n8306,21.1069747016?
K15n6927,21.1069747016?,K15n9481,21.1069747016?
K15n6927,21.1069747016?,K15n10385,21.106974702?
K15n8306,21.1069747016?,K15n9481,21.1069747016?
K15n8306,21.1069747016?,K15n10385,21.106974702?
K15n9481,21.1069747016?,K15n10385,21.106974702?
K15n125624,21.107038819?,K15n125639,21.1070388191?
K15a56565,21.1071455703?,K15a59219,21.1071455703?
K15n14131,21.1075194182?,K15n15405,21.1075194182?
K15n14131,21.1075194182?,K15n33350,21.1075194183?
K15n14131,21.1075194182?,K15n33418,21.1075194183?
K15n15405,21.1075194182?,K15n33350,21.1075194183?
K15n15405,21.1075194182?,K15n33418,21.1075194183?
K15n33350,21.1075194183?,K15n33418,21.1075194183?
K15n113669,21.1079437645?,K15n113768,21.1079437645?
K15n43456,21.108082188?,K15n54782,21.1080821873?
K13a234,21.1081344674?,K13a269,21.1081344674?
K14a14037,21.1082049970?,K14a14670,21.1082049970?
K15n72491,21.1088694557?,K15n72496,21.1088694557?
K15n34906,21.1093495839?,K15n35033,21.10934958392?
K15n16359,21.1093538229?,K15n16422,21.1093538230?
K15n129267,21.109586772?,K15n129604,21.109586772?
K15n4339,21.1098256799?,K15n4491,21.109825680?
K15n33638,21.11001481111?,K15n33712,21.1100148111?
K15a56715,21.1100921969?,K15a56792,21.1100921969?
K15n23773,21.1101838190?,K15n25776,21.1101838190?
K15n75402,21.110362919?,K15n75852,21.1103629182?
K15n10352,21.1105139204?,K15n11160,21.1105139205?
K15n25001,21.1108174169?,K15n27948,21.1108174169?
K15n89346,21.1108772263?,K15n115528,21.1108772263?
K15n15871,21.1112718469?,K15n18370,21.1112718469?
K15n14479,21.1115816302?,K15n15789,21.1115816302?
K15n3089,21.1120416600?,K15n3417,21.1120416600?
K15n9106,21.1122397467?,K15n9238,21.1122397467?
K14a11492,21.1122792343?,K14a11675,21.1122792343?
K15n11891,21.1126124668?,K15n12712,21.1126124668?
K15n2923,21.1126493016?,K15n3084,21.1126493016?
K15n117492,21.1126932036?,K15n117515,21.1126932036?
K15n17634,21.1133846492?,K15n21362,21.113384650?
K15n17634,21.1133846492?,K15n34981,21.1133846492?
K15n21362,21.113384650?,K15n34981,21.1133846492?
K15n162254,21.1137781170?,K15n162261,21.1137781170?
K15n16901,21.1139090540?,K15n19270,21.113909054?
K15n17611,21.1139722287?,K15n17612,21.1139722287?
K15n46056,21.1142306349?,K15n47449,21.1142306350?
K15n60359,21.114564369?,K15n60362,21.1145643685?
K15n15710,21.1150573712?,K15n18890,21.1150573712?
K15n2543,21.1152719727?,K15n2990,21.1152719727?
K15n120766,21.115283217?,K15n120793,21.1152832169?
K15a8897,21.1153401331?,K15a8934,21.1153401331?
K15n78727,21.1154858798?,K15n79229,21.1154858798?
K15n11923,21.1157558262?,K15n11924,21.1157558262?
K15n6295,21.1158615393?,K15n10408,21.1158615393?
K15n119415,21.1162465641?,K15n120285,21.1162465641?
K15n13747,21.1162896375?,K15n17552,21.11628963750?
K15n126882,21.1162995581?,K15n126885,21.11629955809?
K15n74544,21.116321794?,K15n96571,21.1163217940?
K15n15456,21.1165439220?,K15n15948,21.11654392195?
K15n25639,21.1165764064?,K15n26984,21.116576407?
K14a1187,21.1171294463?,K14a1408,21.1171294463?
K14a1187,21.1171294463?,K14a1451,21.1171294463?
K14a1408,21.1171294463?,K14a1451,21.1171294463?
K15n16074,21.1171427486?,K15n20533,21.1171427486?
K15n15118,21.1174713143?,K15n17944,21.1174713144?
K15n4814,21.1175273172?,K15n4890,21.1175273172?
K15n83900,21.1180247154?,K15n86599,21.1180247154?
K15n5473,21.1180973761?,K15n6025,21.1180973761?
K15n27069,21.1183255057?,K15n28647,21.1183255058?
K15n120894,21.1183361498?,K15n121263,21.1183361498?
K15n26490,21.1184086217?,K15n28619,21.1184086218?
K15a70341,21.1186235306?,K15a70712,21.1186235306?
K15n37016,21.1189881028?,K15n37137,21.1189881028?
K15a3813,21.1189982607?,K15a5006,21.1189982607?
K15n35805,21.1192775067?,K15n36692,21.1192775067?
K15n12769,21.1197902142?,K15n12775,21.1197902142?
K15n30459,21.1198526415?,K15n30694,21.1198526415?
K15a16017,21.1199946152?,K15a16073,21.1199946152?
K15n64915,21.1200893116?,K15n65213,21.1200893116?
K15n121029,21.120468833?,K15n121208,21.120468833?
K15n121029,21.120468833?,K15n121209,21.1204688326?
K15n121029,21.120468833?,K15n122188,21.1204688326?
K15n121208,21.120468833?,K15n121209,21.1204688326?
K15n121208,21.120468833?,K15n122188,21.1204688326?
K15n121209,21.1204688326?,K15n122188,21.1204688326?
K15n18825,21.12094640898?,K15n19875,21.1209464090?
K15n80098,21.1214703181?,K15n92984,21.1214703181?
K15n7472,21.1215337883?,K15n7797,21.1215337883?
K15n7472,21.1215337883?,K15n10023,21.1215337883?
K15n7472,21.1215337883?,K15n10109,21.1215337883?
K15n7797,21.1215337883?,K15n10023,21.1215337883?
K15n7797,21.1215337883?,K15n10109,21.1215337883?
K15n10023,21.1215337883?,K15n10109,21.1215337883?
K15n8936,21.1215523529?,K15n10860,21.1215523529?
K15n49427,21.1216397262?,K15n67465,21.1216397262?
K15n6604,21.1218180034?,K15n6628,21.1218180034?
K15n6604,21.1218180034?,K15n10910,21.1218180034?
K15n6604,21.1218180034?,K15n11076,21.1218180034?
K15n6628,21.1218180034?,K15n10910,21.1218180034?
K15n6628,21.1218180034?,K15n11076,21.1218180034?
K15n10910,21.1218180034?,K15n11076,21.1218180034?
K15n17838,21.1219000832?,K15n21154,21.121900084?
K15a55934,21.1223864299?,K15a56064,21.1223864299?
K15n147873,21.1230389566?,K15n147954,21.1230389566?
K15n50498,21.1230422926?,K15n51079,21.1230422926?
K15n75215,21.1231952610?,K15n75591,21.1231952611?
K15n46487,21.1232370037?,K15n106993,21.1232370036?
K15n19118,21.1234962680?,K15n20666,21.1234962680?
K15n4081,21.1242204566?,K15n4469,21.1242204566?
K15n4081,21.1242204566?,K15n24612,21.1242204566?
K15n4469,21.1242204566?,K15n24612,21.1242204566?
K15n25999,21.1242408316?,K15n27466,21.12424083160?
K15n92926,21.1243425072?,K15n95323,21.1243425073?
K15n38882,21.1244893204?,K15n62798,21.1244893204?
K15n6955,21.1245261975?,K15n7008,21.1245261975?
K15n6955,21.1245261975?,K15n7024,21.1245261975?
K15n6955,21.1245261975?,K15n9499,21.1245261975?
K15n7008,21.1245261975?,K15n7024,21.1245261975?
K15n7008,21.1245261975?,K15n9499,21.1245261975?
K15n7024,21.1245261975?,K15n9499,21.1245261975?
K15n22318,21.1245349391?,K15n23254,21.1245349392?
K15n30005,21.1245608072?,K15n30791,21.1245608072?
K15n1872,21.12502015016?,K15n2380,21.1250201502?
K14n4660,21.12513575694?,K14n5869,21.1251357570?
K15n24694,21.1260348190?,K15n27426,21.1260348190?
K15n31337,21.1270959308?,K15n31684,21.127095931?
K15a41735,21.1275735127?,K15a41774,21.12757351267?
K15n46312,21.127647663?,K15n106726,21.1276476624?
K15n8,21.1280382547?,K15n248,21.1280382547?
K15n31376,21.128867169?,K15n32667,21.1288671689?
K15a16058,21.1289173220?,K15a23379,21.1289173220?
K15n14583,21.129045061?,K15n20436,21.1290450602?
K15n7779,21.129183570?,K15n8228,21.129183570?
K15n7779,21.129183570?,K15n10070,21.129183570?
K15n7779,21.129183570?,K15n10225,21.1291835699?
K15n8228,21.129183570?,K15n10070,21.129183570?
K15n8228,21.129183570?,K15n10225,21.1291835699?
K15n10070,21.129183570?,K15n10225,21.1291835699?
K15n27989,21.1292004441?,K15n28382,21.1292004441?
K15n15731,21.1295511137?,K15n17751,21.1295511137?
K14n6111,21.1295922443?,K14n6293,21.1295922443?
K15n38530,21.1296292085?,K15n38543,21.1296292085?
K15n6634,21.1297291198?,K15n9045,21.1297291198?
K15n6634,21.1297291198?,K15n10948,21.1297291198?
K15n9045,21.1297291198?,K15n10948,21.1297291198?
K15n14899,21.1297921595?,K15n17246,21.1297921595?
K15n7680,21.1299160996?,K15n7866,21.1299160996?
K15n7680,21.1299160996?,K15n9808,21.1299160996?
K15n7680,21.1299160996?,K15n10280,21.1299160996?
K15n7866,21.1299160996?,K15n9808,21.1299160996?
K15n7866,21.1299160996?,K15n10280,21.1299160996?
K15n9808,21.1299160996?,K15n10280,21.1299160996?
K15n75218,21.1306804642?,K15n75845,21.130680465?
K15n75218,21.1306804642?,K15n115324,21.1306804641?
K15n75218,21.1306804642?,K15n115449,21.1306804642?
K15n75845,21.130680465?,K15n115324,21.1306804641?
K15n75845,21.130680465?,K15n115449,21.1306804642?
K15n115324,21.1306804641?,K15n115449,21.1306804642?
K15n73324,21.1306889655?,K15n98273,21.1306889655?
K15n31414,21.1307941546?,K15n32611,21.13079415456?
K14a1518,21.1308918575?,K14a2228,21.1308918575?
K15n121379,21.1311525719?,K15n121676,21.1311525719?
K15n121379,21.1311525719?,K15n121684,21.1311525719?
K15n121676,21.1311525719?,K15n121684,21.1311525719?
K15n18396,21.1313994031?,K15n19299,21.1313994031?
K15n18396,21.1313994031?,K15n33364,21.1313994031?
K15n18396,21.1313994031?,K15n33535,21.1313994031?
K15n19299,21.1313994031?,K15n33364,21.1313994031?
K15n19299,21.1313994031?,K15n33535,21.1313994031?
K15n33364,21.1313994031?,K15n33535,21.1313994031?
K15n121038,21.1316325594?,K15n121470,21.1316325594?
K14a2093,21.1317620882?,K14a2150,21.1317620882?
K15n42256,21.131770563?,K15n106855,21.1317705630?
K15a55936,21.1317745529?,K15a56066,21.131774553?
K15a57029,21.1319427376?,K15a57178,21.1319427376?
K15n63222,21.1320953512?,K15n106982,21.1320953512?
K15n24960,21.1323919800?,K15n27198,21.1323919800?
K15n15119,21.1324112078?,K15n19587,21.1324112079?
K15n86987,21.1324692273?,K15n87128,21.1324692273?
K15n26640,21.1324767737?,K15n27040,21.1324767737?
K15n26640,21.1324767737?,K15n30066,21.1324767737?
K15n26640,21.1324767737?,K15n31494,21.1324767737?
K15n27040,21.1324767737?,K15n30066,21.1324767737?
K15n27040,21.1324767737?,K15n31494,21.1324767737?
K15n30066,21.1324767737?,K15n31494,21.1324767737?
K15n14146,21.1325705465?,K15n15410,21.1325705465?
K15n14146,21.1325705465?,K15n33356,21.1325705465?
K15n14146,21.1325705465?,K15n33465,21.132570547?
K15n15410,21.1325705465?,K15n33356,21.1325705465?
K15n15410,21.1325705465?,K15n33465,21.132570547?
K15n33356,21.1325705465?,K15n33465,21.132570547?
K15n19882,21.1328697648?,K15n19975,21.1328697648?
K14a467,21.1328825623?,K14a2269,21.13288256226?
K15n507,21.1334095496?,K15n804,21.133409550?
K15n507,21.1334095496?,K15n1061,21.1334095496?
K15n507,21.1334095496?,K15n1241,21.1334095496?
K15n804,21.133409550?,K15n1061,21.1334095496?
K15n804,21.133409550?,K15n1241,21.1334095496?
K15n1061,21.1334095496?,K15n1241,21.1334095496?
K15n12349,21.1334949771?,K15n13177,21.1334949771?
K15n14149,21.1336602537?,K15n16151,21.1336602537?
K15n25989,21.1338210534?,K15n26919,21.133821053?
K14a12995,21.1342672660?,K14a13023,21.13426726591?
K15n3784,21.1344847966?,K15n3861,21.1344847966?
K15n119833,21.1346576843?,K15n119965,21.1346576843?
K14a566,21.13483018071?,K14a1288,21.13483018071?
K14n1134,21.1349146198?,K14n1191,21.1349146198?
K15n101390,21.1351213800?,K15n101833,21.1351213800?
K15n895,21.1355980775?,K15n920,21.1355980775?
K15n895,21.1355980775?,K15n1403,21.1355980775?
K15n920,21.1355980775?,K15n1403,21.1355980775?
K15n27422,21.1356084597?,K15n28070,21.1356084597?
K15n27422,21.1356084597?,K15n115250,21.1356084597?
K15n28070,21.1356084597?,K15n115250,21.1356084597?
K15n82030,21.135689680?,K15n82854,21.135689680?
K15n27183,21.1358482134?,K15n28218,21.1358482134?
K15n118295,21.1359717058?,K15n118302,21.1359717058?
K15n118295,21.1359717058?,K15n118396,21.1359717058?
K15n118295,21.1359717058?,K15n118418,21.1359717058?
K15n118302,21.1359717058?,K15n118396,21.1359717058?
K15n118302,21.1359717058?,K15n118418,21.1359717058?
K15n118396,21.1359717058?,K15n118418,21.1359717058?
K15n53944,21.1362515678?,K15n89954,21.1362515678?
K15n1974,21.1364378465?,K15n2418,21.1364378465?
K15n5199,21.1365534106?,K15n5361,21.1365534106?
K15n5199,21.1365534106?,K15n6150,21.13655341056?
K15n5199,21.1365534106?,K15n6262,21.1365534106?
K15n5361,21.1365534106?,K15n6150,21.13655341056?
K15n5361,21.1365534106?,K15n6262,21.1365534106?
K15n6150,21.13655341056?,K15n6262,21.1365534106?
K15n31379,21.1366775180?,K15n31758,21.1366775181?
K15n14418,21.1374352720?,K15n15163,21.137435272?
K15n6321,21.1377404164?,K15n6420,21.1377404163?
K15n6321,21.1377404164?,K15n10490,21.1377404164?
K15n6321,21.1377404164?,K15n10730,21.137740417?
K15n6420,21.1377404163?,K15n10490,21.1377404164?
K15n6420,21.1377404163?,K15n10730,21.137740417?
K15n10490,21.1377404164?,K15n10730,21.137740417?
K15n8335,21.1379852719?,K15n9004,21.137985272?
K15n12377,21.1379923275?,K15n13363,21.1379923275?
K14n2671,21.1380583044?,K14n2871,21.1380583044?
K15n46309,21.1380886961?,K15n46372,21.1380886961?
K15n25637,21.1383559718?,K15n26982,21.1383559718?
K15n23953,21.1387207467?,K15n26136,21.1387207467?
K15a2060,21.1394325356?,K15a2559,21.1394325356?
K15n122625,21.1395417131?,K15n122649,21.1395417131?
K15n122625,21.1395417131?,K15n123500,21.1395417131?
K15n122625,21.1395417131?,K15n123542,21.1395417131?
