knot,symmetry_group,verified,amphichiral
K15n154652,0,True,False
K15n154657,0,True,False
K13a3390,0,True,False
K13a3392,0,True,False
K15n154668,0,True,False
K15n139074,0,True,False
K15n45658,Z/2,True,False
K15n63557,0,True,False
K15n63558,0,True,False
K15n63559,0,True,False
K15n63560,0,True,False
K15n118965,0,True,False
K15n63563,0,True,False
K15n98149,0,True,False
K15n146614,0,True,False
K15n154684,0,True,False
K15n163252,0,True,False
K15n163260,Z/2,True,False
K15n163265,0,True,False
K15n154685,0,True,False
K15n63571,0,True,False
K15n154686,0,True,False
K15n154688,0,True,False
K15n154694,0,True,False
K15n154696,0,True,False
K15n154701,0,True,False
K15n154705,Z/2,True,False
K15n45675,Z/2,True,False
K15n45683,0,True,False
K15n45690,0,True,False
K15n45700,0,True,False
K15n63590,Z/2,True,False
K15n45704,0,True,False
K15n16608,0,True,False
K15n63592,0,True,False
K15n16613,0,True,False
K15n16631,0,True,False
K15n146619,0,True,False
K15n146620,0,True,False
K15n146621,0,True,False
K15n16633,0,True,False
K15n163266,0,True,False
K15n146627,Z/2,True,False
K15n146628,0,True,False
K15n146631,Z/2,True,False
K15n16638,0,True,False
K15n154717,0,True,False
K15n63596,Z/2,True,False
K15n63597,0,True,False
K15n154719,0,True,False
K15n154721,0,True,False
K15n163268,0,True,False
K15n163270,0,True,False
K15n139085,0,True,False
K15n139089,0,True,False
K15n139090,0,True,False
K15n139091,0,True,False
K15n163272,0,True,False
K15n163274,0,True,False
K15n163275,0,True,False
K15n139094,0,True,False
K15n63598,0,True,False
K15n63603,0,True,False
K15n63606,0,True,False
K15n45709,Z/2,True,False
K15n139095,0,True,False
K15n163279,0,True,False
K15n139097,0,True,False
K15n45711,0,True,False
K15a18686,0,True,False
K15n16643,0,True,False
K15n63609,0,True,False
K15n63613,0,True,False
K15n98155,0,True,False
K13a3403,0,True,False
K15n63615,0,True,False
K15n139098,0,True,False
K15n98156,0,True,False
K15n139105,0,True,False
K15n16647,0,True,False
K15n16651,0,True,False
K15n63620,0,True,False
K15n63623,0,True,False
K15n63624,0,True,False
K15n63628,Z/2,True,False
K15n63634,Z/2,True,False
K15n63636,0,True,False
K15n63640,0,True,False
K15n98157,0,True,False
K15n154725,0,True,False
K15n154732,0,True,False
K15n139106,0,True,False
K15n98159,0,True,False
K15n98160,0,True,False
K15n63641,0,True,False
K15n154736,0,True,False
K15n154739,0,True,False
K15n154747,0,True,False
K15n154748,0,True,False
K15n139108,0,True,False
K15n139110,0,True,False
K15n139115,0,True,False
K15n146635,0,True,False
K15n139119,0,True,False
K15n146638,0,True,False
K15n163296,Z/2,True,False
K15n163297,Z/2 + Z/2,True,False
K15n163304,Z/2,True,False
K15n118980,0,True,False
K15n163308,Z/2,True,False
K15n163314,0,True,False
K15n163323,Z/2,True,False
K15n163328,0,True,False
K15n163329,Z/2,True,False
K15n163333,Z/2,True,False
K15n118986,0,True,False
K13a3407,0,True,False
K13a3408,0,True,False
K15n63650,0,True,False
K15n63662,0,True,False
K15n163335,Z/2,True,False
K15n163337,0,True,False
K15n163345,0,True,False
K15n163347,0,True,False
K15n163384,0,True,False
K15n63663,0,True,False
K15n63670,0,True,False
K15n63676,0,True,False
K15n154749,0,True,False
K15n16662,0,True,False
K15n16663,0,True,False
K15n16664,0,True,False
K15n16672,0,True,False
K15n16682,0,True,False
K15n139123,Z/2,True,False
K15n139128,0,True,False
K15n139137,0,True,False
K15n45728,0,True,False
K15n63689,0,True,False
K15n139143,0,True,False
K15n139144,0,True,False
K15n154755,0,True,False
K15n139145,0,True,False
K15n139149,0,True,False
K15n16683,0,True,False
K15n16684,0,True,False
K15n98163,0,True,False
K15n63692,0,True,False
K15n63695,0,True,False
K15n63698,0,True,False
K15n63704,0,True,False
K15n63707,0,True,False
K15n63711,0,True,False
K15n98171,0,True,False
K15n139158,0,True,False
K15n139164,0,True,False
K15n98174,0,True,False
K13a3414,0,True,False
K15n63729,0,True,False
K15n63730,Z/2,True,False
K15n154761,0,True,False
K15n154762,0,True,False
K15n154763,0,True,False
K15n63731,Z/2,True,False
K15n139173,0,True,False
K15n139184,0,True,False
K15n63738,0,True,False
K15n63746,0,True,False
K15n63748,0,True,False
K15n63752,Z/2,True,False
K15n45730,0,True,False
K15n163389,0,True,False
K15n163395,0,True,False
K15n163400,0,True,False
K15n163406,Z/2,True,False
K15n163409,Z/2,True,False
K15n63754,0,True,False
K15n63757,0,True,False
K15n63762,0,True,False
K15n63767,0,True,False
K15n63770,0,True,False
K15n63772,0,True,False
K15n45735,0,True,False
K15n119001,0,True,False
K15n119005,0,True,False
K15n119012,0,True,False
K15n119013,0,True,False
K15n154768,0,True,False
K15n154769,0,True,False
K15n139191,0,True,False
K15n154770,0,True,False
K15n154771,Z/2,True,False
K15n139193,0,True,False
K15n139198,0,True,False
K15n119014,0,True,False
K15n16695,0,True,False
K15n146655,Z/2,True,False
K15n146661,0,True,False
K15n119017,0,True,False
K13a3422,0,True,False
K15n146664,0,True,False
K15n146667,0,True,False
K15n154780,0,True,False
K15n154786,0,True,False
K15n154788,0,True,False
K15n45742,Z/2,True,False
K15n154793,0,True,False
K15n45745,Z/2,True,False
K15n45749,Z/2,True,False
K15n63781,0,True,False
K15n45752,Z/2,True,False
K15n45757,Z/2,True,False
K15n63782,0,True,False
K15n45760,Z/2,True,False
K15n45761,Z/2,True,False
K15n45770,Z/2,True,False
K15n45773,0,True,False
K15n45774,0,True,False
K15n98180,Z/2,True,False
K15n98185,Z/2,True,False
K15n98187,0,True,False
K15n45775,0,True,False
K15n98190,0,True,False
K15n98195,0,True,False
K15n98196,0,True,False
K15n98206,0,True,False
K15n98208,0,True,False
K15n98218,0,True,False
K15n45779,0,True,False
K15n45781,0,True,False
K15n45782,0,True,False
K15n139202,0,True,False
K15n98219,0,True,False
K15n98221,0,True,False
K15n98222,0,True,False
K15n16702,0,True,False
K15n45784,0,True,False
K15n45785,Z/2,True,False
K15n45789,0,True,False
K15n139206,Z/2,True,False
K15n139213,Z/2,True,False
K15n139214,Z/2,True,False
K15n119023,0,True,False
K15n16703,0,True,False
K15n16706,0,True,False
K15n45790,0,True,False
K15n139215,0,True,False
K15n139217,0,True,False
K13a3430,0,True,False
K15n16708,0,True,False
K15n16709,0,True,False
K13a3434,Z/2,True,False
K15n45793,0,True,False
K15n98229,0,True,False
K15n98230,Z/2,True,False
K15n98235,0,True,False
K15n98236,0,True,False
K15n98238,0,True,False
K15a69041,0,True,False
K15n146675,0,True,False
K15n63793,Z/2,True,False
K15n63800,0,True,False
K15n119024,0,True,False
K15n63804,0,True,False
K15n63811,0,True,False
K15n63822,0,True,False
K15n63823,0,True,False
K15n63828,Z/2,True,False
K15n146679,0,True,False
K15n146685,0,True,False
K15n16713,0,True,False
K15n16715,0,True,False
K15n139229,0,True,False
K15n63831,0,True,False
K15n139232,0,True,False
K15n16717,0,True,False
K15n139234,0,True,False
K15n139235,0,True,False
K15n139238,0,True,False
K15n163424,0,True,False
K15n163434,0,True,False
K15n63832,Z/2,True,False
K15n63833,0,True,False
K15n154802,0,True,False
K15n154804,0,True,False
K15n154805,Z/2,True,False
K15n154809,0,True,False
K15n16719,0,True,False
K15n154815,0,True,False
K15n154819,0,True,False
K15n63834,0,True,False
K15n98246,0,True,False
K15n98249,0,True,False
K15n139242,0,True,False
K15n139243,0,True,False
K15n139247,0,True,False
K15n146698,0,True,False
K15n63850,Z/2,True,False
K15n63853,0,True,False
K15n45803,Z/2,True,False
K15n45805,0,True,False
K15n154820,0,True,False
K15n63856,0,True,False
K15n63868,0,True,False
K15n63869,0,True,False
K15n163440,0,True,False
K15n163457,0,True,False
K15n154825,0,True,False
K15n63872,0,True,False
K15n63876,0,True,False
K15n63882,0,True,False
K15n154833,0,True,False
K15n154842,0,True,False
K15n154848,0,True,False
K15n119041,0,True,False
K15n154856,0,True,False
K15n154862,0,True,False
K15n154864,0,True,False
K15n119042,0,True,False
K15n154866,0,True,False
K15n119045,0,True,False
K15n119046,0,True,False
K15n119047,0,True,False
K15n119049,0,True,False
K15n154873,0,True,False
K15n163470,0,True,False
K15n163471,0,True,False
K15n163473,0,True,False
K15n163476,0,True,False
K15n154884,0,True,False
K15n154885,0,True,False
K15n154888,0,True,False
K15n154889,0,True,False
K15n139254,0,True,False
K15n139256,0,True,False
K15n163477,0,True,False
K15n163479,0,True,False
K15n16727,0,True,False
K15n16735,0,True,False
K15n139260,0,True,False
K15n139261,0,True,False
K15n139264,0,True,False
K15n139267,0,True,False
K15n139270,0,True,False
K15n16740,0,True,False
K15n139275,0,True,False
K15n139277,0,True,False
K15n139279,0,True,False
K15n139282,0,True,False
K15n98253,0,True,False
K15n98255,0,True,False
K15n154897,0,True,False
K15n16744,0,True,False
K15n16748,0,True,False
K15n146716,Z/2,True,False
K15n146718,0,True,False
K15n146722,0,True,False
K13a3441,0,True,False
K15n16750,0,True,False
K15n98256,0,True,False
K15n45812,Z/2,True,False
K15n16771,0,True,False
K15n139291,0,True,False
K15n139294,0,True,False
K15n154911,0,True,False
K15n154912,0,True,False
K15a69047,0,True,False
K15n63901,0,True,False
K15n16773,0,True,False
K15n16774,0,True,False
K15n16778,0,True,False
K15n45833,Z/2,True,False
K15n16779,0,True,False
K15n154918,0,True,False
K15n119054,0,True,False
K15n154919,0,True,False
K15n119055,0,True,False
K15n16781,0,True,False
K15n16784,0,True,False
K15n163484,0,True,False
K15n146727,Z/2,True,False
K15n146728,Z/2,True,False
K15n146730,0,True,False
K15n16785,0,True,False
K15n119056,0,True,False
K15n119057,0,True,False
K15n146733,0,True,False
K15n119059,0,True,False
K15n63909,Z/2,True,False
K15n119060,0,True,False
K15n119061,0,True,False
K15n16787,0,True,False
K15n16791,0,True,False
K15a18710,0,True,False
K15n16794,0,True,False
K15n163487,0,True,False
K15n163490,0,True,False
K15n163492,0,True,False
K15n163493,0,True,False
K15n139303,0,True,False
K15n139304,0,True,False
K15n139306,0,True,False
K15n139311,Z/2,True,False
K15n98258,0,True,False
K15n139317,0,True,False
K15n154924,0,True,False
K15n154926,0,True,False
K15n45840,0,True,False
K15n154927,0,True,False
K15n154928,0,True,False
K15n154934,0,True,False
K15n154936,0,True,False
K15n139320,0,True,False
K15n63916,Z/2,True,False
K15n16801,0,True,False
K15a18716,0,True,False
K15n163499,0,True,False
K15n119067,0,True,False
K15n163502,0,True,False
K15n163507,0,True,False
K15n16802,0,True,False
K15n16808,0,True,False
K15n154937,0,True,False
K13a3454,Z/2,True,False
K13a3455,Z/2,True,False
K15n154941,0,True,False
K15n154942,0,True,False
K15n154943,0,True,False
K15n16811,0,True,False
K15n63917,0,True,False
K15n63918,0,True,False
K15n16812,0,True,False
K15n154947,0,True,False
K15n154948,0,True,False
K13a3465,0,True,False
K13a3467,0,True,False
K15n63920,0,True,False
K15n16829,0,True,False
K15n16830,0,True,False
K15n16832,0,True,False
K15n119068,0,True,False
K15n154949,0,True,False
K15n154951,0,True,False
K15n154953,0,True,False
K15n154956,0,True,False
K15n154960,0,True,False
K15n119069,0,True,False
K15n119077,0,True,False
K13a3469,0,True,False
K15n119078,0,True,False
K15n119079,0,True,False
K15n119080,0,True,False
K15n119082,0,True,False
K15n139328,0,True,False
K15n45845,0,True,False
K15n163510,0,True,False
K15n139338,0,True,False
K15n16846,0,True,False
K15n16847,0,True,False
K15n119083,0,True,False
K15n98268,0,True,False
K15a18720,0,True,False
K15n45849,0,True,False
K15n16852,0,True,False
K15n16853,0,True,False
K15n16858,0,True,False
K15n16861,0,True,False
K15n16866,0,True,False
K15n16869,0,True,False
K15n146752,0,True,False
K15n146754,0,True,False
K15n139339,0,True,False
K15n139341,0,True,False
K15n139342,0,True,False
K15n146755,0,True,False
K15n154970,0,True,False
K15n154973,0,True,False
K15n119085,0,True,False
K15n154975,0,True,False
K15n119089,0,True,False
K15n154989,0,True,False
K15n146759,0,True,False
K15n146760,0,True,False
K15n154995,0,True,False
K15n155001,0,True,False
K15n139343,0,True,False
K15n139344,0,True,False
K15n139351,Z/2,True,False
K15n139356,0,True,False
K15n163520,0,True,False
K15n139358,0,True,False
K15n163524,Z/2,True,False
K15n146761,0,True,False
K15n146762,0,True,False
K15n146765,0,True,False
K15n146769,0,True,False
K15n139361,0,True,False
K15n139366,0,True,False
K15n163525,0,True,False
K15n163528,0,True,False
K15n139371,0,True,False
K15n139373,0,True,False
K15n139380,0,True,False
K15n16874,0,True,False
K15n139382,0,True,False
K15n139387,0,True,False
K15n139391,0,True,False
K15n45856,0,True,False
K15n163539,0,True,False
K15n163544,0,True,False
K15n16879,0,True,False
K15n16880,0,True,False
K15n16884,0,True,False
K15n139395,Z/2,True,False
K15n16885,0,True,False
K15n139401,0,True,False
K15n139403,0,True,False
K15n139405,0,True,False
K15n139415,0,True,False
K15a18725,Z/2,True,False
K15n119095,0,True,False
K15n139419,0,True,False
K15n139422,0,True,False
K13a3473,0,True,False
K15n155002,0,True,False
K15n155004,0,True,False
K15n155005,0,True,False
K15n139424,0,True,False
K15n139426,0,True,False
K15n139433,0,True,False
K15a18727,Z/2,True,False
K15n139434,Z/2,True,False
K15n139436,0,True,False
K15n45861,0,True,False
K15n146772,0,True,False
K15a18730,Z/2,True,False
K15n45867,0,True,False
K13a3476,0,True,False
K15n163549,0,True,False
K15n163551,0,True,False
K15n119096,0,True,False
K15n163553,0,True,False
K15n119097,0,True,False
K15n119098,0,True,False
K15n163555,0,True,False
K15n163557,0,True,False
K15n163560,0,True,False
K15n45870,0,True,False
K15n139437,0,True,False
K15n63931,0,True,False
K15n146774,Z/2,True,False
K15n63935,Z/2,True,False
K15n163568,0,True,False
K15n119100,0,True,False
K15n119101,0,True,False
K15n155014,0,True,False
K15n155016,0,True,False
K15n16890,0,True,False
K15n16894,Z/2,True,False
K15n45875,0,True,False
K15n45882,0,True,False
K15n146777,0,True,False
K15n119102,0,True,False
K15n163569,0,True,False
K15n119107,0,True,False
K15n63936,0,True,False
K15a18738,0,True,False
K13a3481,0,True,False
K15n45883,Z/2,True,False
K15n146785,0,True,False
K15n63945,0,True,False
K15n146790,0,True,False
K15n146792,0,True,False
K15n146799,Z/2,True,False
K15n146801,Z/2,True,False
K15n163583,0,True,False
K15n16895,0,True,False
K15n16896,0,True,False
K15n16902,0,True,False
K15n16903,0,True,False
K15n146802,0,True,False
K15n146803,0,True,False
K15n119108,0,True,False
K15n16908,0,True,False
K15n16918,0,True,False
K15n16924,Z/2,True,False
K15n45884,0,True,False
K15n16925,0,True,False
K15n63949,0,True,False
K15n155023,0,True,False
K15n63950,0,True,False
K15n155026,0,True,False
K15n63956,0,True,False
K15n163584,0,True,False
K15n163585,0,True,False
K15a18744,0,True,False
K15n16927,0,True,False
K15n16929,0,True,False
K15n16934,0,True,False
K15n155028,0,True,False
K15n16936,0,True,False
K15n155033,0,True,False
K15n63965,0,True,False
K13a3487,0,True,False
K15n63967,0,True,False
K15n63978,0,True,False
K15n63983,0,True,False
K13a3489,0,True,False
K15n139448,0,True,False
K13a3490,0,True,False
K15n146805,0,True,False
K15n139454,0,True,False
K15n139459,0,True,False
K15n139460,0,True,False
K15n163589,0,True,False
K15n163590,0,True,False
K15n63984,0,True,False
K15n119114,0,True,False
K15n155046,0,True,False
K15n16940,0,True,False
K15n63985,0,True,False
K15n155052,0,True,False
K15n155056,0,True,False
K15n155057,0,True,False
K15n139461,0,True,False
K15n119115,0,True,False
K15n155060,0,True,False
K15n155069,0,True,False
K15n155070,0,True,False
K15n155071,0,True,False
K15n146811,0,True,False
K15n139463,0,True,False
K15n155072,0,True,False
K15n63987,0,True,False
K13a3499,0,True,False
K15n155073,0,True,False
K15n155074,0,True,False
K15n155075,0,True,False
K15n146814,0,True,False
K15n45895,0,True,False
K15n63988,0,True,False
K15n63989,0,True,False
K15n63990,0,True,False
K15n63994,0,True,False
K15n163595,0,True,False
K15n16942,0,True,False
K15n16944,0,True,False
K15n119116,0,True,False
K15n16946,0,True,False
K15n16949,0,True,False
K15n16951,0,True,False
K15n45900,0,True,False
K15n119117,0,True,False
K15n16955,0,True,False
K15n119121,0,True,False
K15n119122,0,True,False
K15n119124,0,True,False
K15n119127,0,True,False
K15n64002,Z/2,True,False
K15n155079,0,True,False
K15n64005,0,True,False
K15n64009,0,True,False
K15n146822,Z/2,True,False
K15n146828,Z/2,True,False
K15n139475,0,True,False
K15n139477,0,True,False
K15n139481,0,True,False
K15n139490,0,True,False
K15n139493,0,True,False
K15n146830,Z/2,True,False
K15n119130,0,True,False
K15n119132,0,True,False
K15a18759,0,True,False
K15n64013,0,True,False
K15n64014,0,True,False
K15n64021,0,True,False
K15n119137,0,True,False
K15n119140,0,True,False
K15n155086,0,True,False
K13a3504,0,True,False
K13a3508,0,True,False
K15n163599,0,True,False
K15n163602,0,True,False
K15n163605,0,True,False
K15n139501,0,True,False
K15n139503,0,True,False
K15n64022,0,True,False
K15n64029,0,True,False
K15n64030,0,True,False
K15n64039,0,True,False
K15n64043,0,True,False
K13a3509,0,True,False
K15n139506,0,True,False
K15n139507,0,True,False
K15n64046,0,True,False
K15n64049,0,True,False
K15n45904,0,True,False
K15n139515,0,True,False
K15n64050,0,True,False
K15n163606,0,True,False
K15n163614,0,True,False
K15n146834,0,True,False
K15n139516,0,True,False
K15n139518,0,True,False
K15n139521,0,True,False
K15n139544,0,True,False
K15n139555,0,True,False
K15n163619,0,True,False
K15n146836,0,True,False
K15n163622,0,True,False
K15n163623,0,True,False
K13a3516,0,True,False
K15n119143,0,True,False
K15n119149,0,True,False
K13a3518,0,True,False
K15n155091,0,True,False
K15n155098,0,True,False
K15n163625,0,True,False
K15n163627,0,True,False
K15n163628,0,True,False
K15n163629,0,True,False
K15n155099,0,True,False
K15n146839,0,True,False
K15n146840,0,True,False
K15n163638,0,True,False
K15n155102,0,True,False
K15n155104,0,True,False
K15n155107,0,True,False
K15n155108,0,True,False
K13a3522,0,True,False
K15n45906,Z/2,True,False
K15n163640,0,True,False
K13a3523,0,True,False
K13a3527,0,True,False
K15n163643,0,True,False
K15n45909,0,True,False
K15n139561,0,True,False
K13a3528,0,True,False
K15n64059,0,True,False
K15n64063,0,True,False
K13a3533,0,True,False
K15n119158,0,True,False
K15n64072,0,True,False
K15n163648,0,True,False
K15n163650,0,True,False
K15a18771,Z/2,True,False
K15n119161,0,True,False
K15n119164,0,True,False
K15n119169,0,True,False
K15n119170,0,True,False
K15n119171,0,True,False
K15n119172,0,True,False
K15n119177,0,True,False
K15n119179,0,True,False
K15n146862,Z/2,True,False
K13a3535,0,True,False
K13a3539,0,True,False
K15n45921,0,True,False
K15n45931,0,True,False
K15n45947,0,True,False
K13a3542,0,True,False
K15n155118,0,True,False
K15n155120,0,True,False
K15n155124,0,True,False
K15n119181,0,True,False
K15n155126,0,True,False
K15n119184,Z/2,True,False
K13a3549,0,True,False
K15n119186,0,True,False
K15n119194,0,True,False
K15n119196,0,True,False
K15n119207,0,True,False
K15n163652,0,True,False
K15n45953,0,True,False
K15n163653,0,True,False
K15n119213,0,True,False
K15n119216,0,True,False
K15n163658,0,True,False
K15n155128,0,True,False
K15n155129,0,True,False
K13a3550,0,True,False
K15n45954,0,True,False
K15n45956,0,True,False
K15n45957,0,True,False
K15n45959,0,True,False
K15n45965,0,True,False
K13a3555,0,True,False
K15n119236,0,True,False
K15n119242,0,True,False
K15n119247,0,True,False
K15n119248,0,True,False
K15n45967,0,True,False
K15n119250,0,True,False
K13a3557,0,True,False
K15n119257,0,True,False
K15n119262,0,True,False
K15n119264,0,True,False
K13a3560,0,True,False
K13a3561,0,True,False
K15n119266,0,True,False
K13a3562,0,True,False
K15n45968,0,True,False
K15n119268,0,True,False
K15n119271,0,True,False
K15n119273,0,True,False
K15n119280,0,True,False
K15n119285,0,True,False
K15n119287,0,True,False
K15n119318,0,True,False
K15n119319,0,True,False
K15n119322,0,True,False
K15n119323,0,True,False
K15n119329,0,True,False
K15n45971,0,True,False
K15n119338,0,True,False
K15n146903,0,True,False
K15n146904,0,True,False
K15n146905,0,True,False
K15n64075,0,True,False
K15n64081,0,True,False
K15n64084,0,True,False
K15n64085,0,True,False
K15n64087,0,True,False
K15n64088,0,True,False
K15n146909,0,True,False
K15n45973,0,True,False
K15n45974,0,True,False
K15n64092,0,True,False
K15n64095,0,True,False
K15n64098,0,True,False
K15n64100,0,True,False
K15n45982,0,True,False
K15n45997,0,True,False
K15n146911,0,True,False
K15n139564,0,True,False
K15n139566,0,True,False
K15n139567,0,True,False
K15n163668,Z/2,True,False
K15n146915,0,True,False
K15n146923,0,True,False
K15n146926,0,True,False
K15n146929,0,True,False
K15n155137,0,True,False
K15a18785,0,True,False
K15n155140,0,True,False
K15n155145,0,True,False
K15n155146,0,True,False
K15n46001,0,True,False
K15n46007,0,True,False
K15n64101,0,True,False
K15n64105,0,True,False
K15n155147,0,True,False
K15n155148,Z/2,True,False
K13a3570,0,True,False
K15n64106,0,True,False
K15n139576,0,True,False
K15n64108,0,True,False
K15n139579,0,True,False
K15n139582,0,True,False
K15n119349,0,True,False
K15n119358,0,True,False
K15n139587,0,True,False
K15n139594,0,True,False
K15n64109,0,True,False
K15n64121,0,True,False
K15n64124,0,True,False
K15n119360,0,True,False
K13a3572,0,True,False
K15n119365,0,True,False
K13a3574,0,True,False
K15n146935,0,True,False
K15n146937,Z/2,True,False
K15n64136,0,True,False
K15n64137,0,True,False
K15n46009,0,True,False
K13a3575,Z/2,True,False
K15n119366,0,True,False
K15n119369,0,True,False
K15n119371,0,True,False
K15n119374,0,True,False
K15n119376,0,True,False
K15n119378,0,True,False
K15n119379,0,True,False
K15n119383,0,True,False
K15n119389,0,True,False
K15n163673,0,True,False
K13a3581,0,True,False
K15n155153,0,True,False
K15n155155,0,True,False
K15n155159,0,True,False
K15n155164,0,True,False
K15n155168,0,True,False
K15n155171,0,True,False
K15n163676,0,True,False
K15n163678,0,True,False
K15n163679,0,True,False
K15a18795,Z/2,True,False
K15n146938,0,True,False
K15n146940,0,True,False
K15n119390,0,True,False
K15n119391,0,True,False
K15n119397,0,True,False
K15n119400,0,True,False
K15n119401,0,True,False
K15n119405,0,True,False
K15n119432,0,True,False
K15n119433,0,True,False
K15n119437,0,True,False
K15n119441,0,True,False
K15n119450,0,True,False
K15n119454,0,True,False
K15n119459,0,True,False
K15n119461,0,True,False
K15n119462,0,True,False
K15n119467,0,True,False
K15n119472,0,True,False
K15n163680,0,True,False
K15n163683,0,True,False
K15n163694,0,True,False
K15n163700,0,True,False
K15n119475,0,True,False
K15n163706,Z/2,True,False
K15n163709,0,True,False
K15n163714,Z/2,True,False
K15n163716,Z/2,True,False
K15n163719,0,True,False
K15n163730,0,True,False
K15n163736,Z/2,True,False
K13a3608,Z/2,True,False
K15n64142,0,True,False
K13a3612,Z/2,True,False
K13a3613,Z/2,True,False
K13a3619,0,True,False
K13a3622,0,True,False
K15n155174,0,True,False
K15n119478,0,True,False
K15n119494,0,True,False
K15n119497,0,True,False
K15n119519,0,True,False
K15n119524,0,True,False
K15n119527,0,True,False
K15n119532,0,True,False
K15n119538,0,True,False
K15n119539,0,True,False
K15n64144,0,True,False
K15n146948,0,True,False
K15n146950,0,True,False
K15n146952,0,True,False
K15n146957,0,True,False
K13a3623,0,True,False
K15n146959,0,True,False
K15n163748,Z/2,True,False
K13a3626,0,True,False
K15n146965,0,True,False
K15n146969,0,True,False
K15n146972,0,True,False
K15n64146,0,True,False
K15n163749,0,True,False
K15n64148,0,True,False
K15n64151,0,True,False
K15n146973,0,True,False
K15n64152,0,True,False
K15n139611,0,True,False
K15n64155,Z/2,True,False
K15n64156,0,True,False
K15n46017,0,True,False
K15n46021,0,True,False
K15n46024,0,True,False
K15n46025,0,True,False
K15n46029,0,True,False
K15n46031,0,True,False
K15n46033,0,True,False
K15n146974,0,True,False
K15n64157,0,True,False
K15n64158,0,True,False
K15n64160,0,True,False
K15n119545,0,True,False
K15n119553,0,True,False
K15n119558,0,True,False
K15n119564,0,True,False
K15n119565,0,True,False
K15n119577,0,True,False
K15n139612,0,True,False
K15n139613,0,True,False
K15n139614,0,True,False
K15n119579,0,True,False
K15n119580,0,True,False
K15n119586,0,True,False
K15n119592,0,True,False
K15n119598,0,True,False
K15n119608,0,True,False
K15n119611,0,True,False
K15n139619,0,True,False
K15n155178,0,True,False
K15n46035,0,True,False
K15n46036,0,True,False
K15n46043,0,True,False
K15n46047,Z/2,True,False
K13a3630,0,True,False
K15n139622,0,True,False
K13a3631,0,True,False
K15n46048,0,True,False
K15n46052,0,True,False
K15n46054,0,True,False
K15n163765,0,True,False
K15n146980,0,True,False
K15n146981,0,True,False
K15n146982,0,True,False
K13a3636,0,True,False
K15n163778,0,True,False
K15n163784,0,True,False
K15n146983,0,True,False
K15n147006,0,True,False
K15n147012,0,True,False
K15n163786,Z/2,True,False
K15n46055,0,True,False
K15n147018,0,True,False
K15n147019,0,True,False
K15n147021,0,True,False
K15n147022,0,True,False
K13a3639,0,True,False
K15n119621,0,True,False
K15n46059,0,True,False
K15n119622,0,True,False
K15n119625,0,True,False
K15n119630,0,True,False
K15n119636,0,True,False
K15n46067,0,True,False
K15n155184,0,True,False
K15n64168,0,True,False
K15n64171,0,True,False
K15n46068,0,True,False
K15n46069,0,True,False
K15n155187,0,True,False
K15n155196,0,True,False
K15n155200,0,True,False
K15n155202,0,True,False
K15n155213,0,True,False
K15n147028,0,True,False
K15n147031,0,True,False
K15n147032,0,True,False
K15n155214,0,True,False
K15n155215,0,True,False
K13a3644,0,True,False
K15n119643,0,True,False
K15n119644,0,True,False
K15n119647,0,True,False
K15n119651,0,True,False
K13a3649,Z/2,True,False
K15n119657,0,True,False
K13a3650,0,True,False
K15n119660,0,True,False
K13a3655,0,True,False
K15n64174,0,True,False
K15n64176,Z/2,True,True
K15n64181,0,True,False
K15n119664,0,True,False
K15n119674,0,True,False
K15n119682,0,True,False
K13a3658,0,True,False
K13a3660,0,True,False
K13a3662,0,True,False
K15n163798,0,True,False
K15n163802,0,True,False
K15n163813,0,True,False
K13a3665,0,True,False
K15n46079,0,True,False
K15n46081,0,True,False
K15n64183,0,True,False
K15n147036,0,True,False
K15a18817,0,True,False
K15n147037,0,True,False
K15n64184,0,True,False
K15n155217,0,True,False
K13a3668,0,True,False
K13a3671,0,True,False
K15n147039,0,True,False
K15n119696,0,True,False
K15n119697,0,True,False
K15n147040,0,True,False
K15n119710,0,True,False
K15n119715,0,True,False
K15n147041,0,True,False
K15n147042,0,True,False
K15n147047,0,True,False
K15n119719,0,True,False
K15n119730,0,True,False
K15n119732,0,True,False
K15n119737,0,True,False
K15n155218,0,True,False
K15n155221,0,True,False
K15n155225,0,True,False
K15n119740,0,True,False
K15n119742,0,True,False
K15n119744,0,True,False
K15n119752,0,True,False
K15n119776,0,True,False
K15n64185,0,True,False
K15n46087,0,True,False
K15n155230,0,True,False
K15n147059,0,True,False
K15n147062,0,True,False
K15n147065,0,True,False
K15n64187,0,True,False
K15n64188,0,True,False
K15n64189,0,True,False
K15n64191,0,True,False
K13a3672,0,True,False
K15n119786,0,True,False
K15n119790,0,True,False
K15n119802,0,True,False
K15n64192,0,True,False
K15n119807,0,True,False
K15n64200,0,True,False
K15n64207,0,True,False
K15n155235,0,True,False
K13a3677,0,True,False
K13a3681,0,True,False
K15n64209,0,True,False
K15n64213,0,True,False
K15n64218,0,True,False
K15n119814,0,True,False
K15n119816,0,True,False
K15n119826,0,True,False
K15n119827,0,True,False
K15n119829,0,True,False
K15n46090,0,True,False
K15n46091,0,True,False
K15n46093,0,True,False
K15n64228,0,True,False
K15n46098,0,True,False
K15n64231,0,True,False
K15n64234,0,True,False
K15n64236,0,True,False
K15n119833,0,True,False
K15n119835,0,True,False
K15a18833,0,True,False
K15n46100,0,True,False
K15n119840,0,True,False
